r0x,r0y,rTx,rTy,v0x,v0y,vTx,vTy,method,side_gap,K_used,cost,winding,min_distance,eps_scale,strict,regime_scp,width_slopes,dual_shares,dua_res,osqp_status,flag,id
1.5,0.0,-0.3972850668057042,3.185297081149177,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0824748487194083,0,1.2887125684222889,0.0,True,0,,,,,,A_00028
1.5,0.0,-2.1548623280500205,0.2080852042576384,0.0,0.0,0.0,0.0,solved,0.0339741183355565,200,0.1644766890141034,0,0.9995602417157669,1.0,True,1,0.45,0.18,9.948628364897516e-06,solved,,A_00029
1.5,0.0,-0.7635852814277744,0.7940521780370213,0.0,0.0,0.0,0.0,solved,0.2329193368399101,200,0.0603106026694534,0,0.9997035551835896,1.0,True,1,0.38,0.07,0.0002805062907044,solved,,A_00030
1.5,0.0,-3.273975635047025,2.3213295439474027,0.0,0.0,0.0,0.0,solved,0.3328406900302144,200,0.1859459835395311,0,0.999533726392353,1.0,True,1,0.5,0.31,1.5850288648255886e-07,solved,,A_00031
1.5,0.0,-1.6104309374486192,2.6879795118254375,0.0,0.0,0.0,0.0,solved,0.4551005591820226,200,0.101449302402141,0,0.9997337394540724,1.0,True,1,0.56,0.61,4.722288782617298e-06,solved,,A_00032
1.5,0.0,-2.4038764482542936,3.7684524420259913,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1766489107862772,0,1.0417762230873375,0.0,True,0,,,,,,A_00033
1.5,0.0,-1.0791186540413715,0.4219811182809181,0.0,0.0,0.0,0.0,solved,0.1046541405031571,200,0.0979002640862436,0,0.9997743484846112,1.0,True,arc,0.25,0.05,1.6339809413290496e-06,solved,,A_00034
1.5,0.0,1.0328652123176738,3.7086182122714697,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0838323837255278,0,1.4882404464362815,0.0,True,0,,,,,,A_00035
1.5,0.0,-0.4769827622737281,3.818361974762949,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1109300940758584,0,1.3320462064624623,0.0,True,0,,,,,,A_00036
1.5,0.0,-0.0008334904988238,1.700914499396302,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0308736678027567,0,1.1247480634791962,0.0,True,0,,,,,,A_00037
1.5,0.0,0.9617076161230224,3.980386020941297,0.0,0.0,0.0,0.0,analytic,0.0,0,0.096799389397469,0,1.4864686959074689,0.0,True,0,,,,,,A_00038
1.5,0.0,3.5915493995021226,1.8401805572363843,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0465650602427309,0,1.5,0.0,True,0,,,,,,A_00039
1.5,0.0,2.0618307624663315,1.989690781950476,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0256471392805931,0,1.5,0.0,True,0,,,,,,A_00040
1.5,0.0,0.2344972815741632,3.14314280285523,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0688850628569028,0,1.3914527631829032,0.0,True,0,,,,,,A_00041
1.5,0.0,-0.6827532051546337,2.9379342871549174,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0803752165815197,0,1.2040593203956724,0.0,True,0,,,,,,A_00042
1.5,0.0,1.6891430239179988,3.728238746453513,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0836132354043246,0,1.5,0.0,True,0,,,,,,A_00043
1.5,0.0,-3.0805389337527584,2.9160604683052376,0.0,0.0,0.0,0.0,solved,0.4244613601142218,200,0.1827205552439172,0,0.9996540442882008,1.0,True,1,0.55,0.43,8.03449122011024e-07,solved,,A_00044
1.5,0.0,3.4193914289964793,3.8717047596985856,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1120449672238669,0,1.5,0.0,True,0,,,,,,A_00045
1.5,0.0,-3.8823495602770457,3.454560360982303,0.0,0.0,0.0,0.0,solved,0.4869964723035676,200,0.2519752182617937,0,0.9998446342735152,1.0,True,1,0.54,0.6,1.242737828310858e-06,solved,,A_00046
1.5,0.0,3.8495603205307543,3.828840718443854,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1210827296821573,0,1.5,0.0,True,0,,,,,,A_00047
1.5,0.0,-2.8098879021400167,3.89051525529182,0.0,0.0,0.0,0.0,analytic,0.0,0,0.2022674560840275,0,1.005103998375241,0.0,True,0,,,,,,A_00048
1.5,0.0,3.119484445764165,3.2894953101722817,0.0,0.0,0.0,0.0,analytic,0.0,0,0.080661055594305,0,1.5,0.0,True,0,,,,,,A_00049
1.5,0.0,2.415044629746463,3.694120639133878,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0869030038254164,0,1.5,0.0,True,0,,,,,,A_00050
1.5,0.0,-1.8709578216616591,2.1557376304887477,0.0,0.0,0.0,0.0,solved,0.3553648975308577,200,0.1004014372649451,0,0.9995988351545658,1.0,True,1,0.51,0.36,4.3322823583547e-06,solved,,A_00051
1.5,0.0,-0.457977368203748,3.72406926392462,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1062142035414368,0,1.3276797630628556,0.0,True,0,,,,,,A_00052
1.5,0.0,-3.675914310492523,2.928024782626243,0.0,0.0,0.0,0.0,solved,0.4136172659506832,200,0.2233437496175184,0,0.9994263109645296,1.0,True,1,0.52,0.39,1.5319977485495071e-06,solved,,A_00053
1.5,0.0,1.7537581826139226,0.0639669180942879,0.0,0.0,0.0,0.0,analytic,0.0,0,0.000410909891124,0,1.5,0.0,True,0,,,,,,A_00054
1.5,0.0,2.0636080188514248,2.051034893048312,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0271463887884919,0,1.5,0.0,True,0,,,,,,A_00055
1.5,0.0,3.4328337663760493,0.2643299868962989,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0228343002624961,0,1.5,0.0,True,0,,,,,,A_00056
1.5,0.0,2.730538236899066,0.2667600350684056,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0095123116126821,0,1.5,0.0,True,0,,,,,,A_00057
1.5,0.0,-1.2455201695669986,1.7211949277913332,0.0,0.0,0.0,0.0,solved,0.3310782261312913,200,0.0672368501339256,0,0.9995317275111726,1.0,True,1,0.51,0.3,0.0001752115817521,solved,,A_00058
1.5,0.0,3.7284966462725615,2.248927368913828,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0601432296785863,0,1.5,0.0,True,0,,,,,,A_00059
1.5,0.0,-1.929083254632542,0.9667028563773798,0.0,0.0,0.0,0.0,solved,0.1627164198581364,200,0.1117821466938205,0,0.9996906201810092,1.0,True,1,0.49,0.28,7.768579739719783e-06,solved,,A_00060
1.5,0.0,3.1049465652734387,0.9034777136692976,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0203527527388806,0,1.5,0.0,True,0,,,,,,A_00061
1.5,0.0,-3.003562353317732,1.1533230280303104,0.0,0.0,0.0,0.0,solved,0.1681050121888673,200,0.1767298329375891,0,0.999681715657184,1.0,True,1,0.52,0.34,8.571465924006594e-06,solved,,A_00062
1.5,0.0,0.6889845185018624,2.2163620086930713,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0334200399888458,0,1.408653241014071,0.0,True,0,,,,,,A_00063
1.5,0.0,2.477686207302222,2.2419038080247433,0.0,0.0,0.0,0.0,analytic,0.0,0,0.035892018026309,0,1.5,0.0,True,0,,,,,,A_00064
1.5,0.0,-1.692630284550316,1.6515853707235708,0.0,0.0,0.0,0.0,solved,0.2857210058500334,200,0.0877819812766321,0,0.9997119690418154,1.0,True,1,0.51,0.33,2.6122216374687215e-06,solved,,A_00065
1.5,0.0,2.5449677677672833,2.506025849679014,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0442327391695917,0,1.5,0.0,True,0,,,,,,A_00066
1.5,0.0,3.672621141579538,1.4776176443667235,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0414218191666934,0,1.5,0.0,True,0,,,,,,A_00067
1.5,0.0,0.4208920841702976,2.375696806452673,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0408504552611745,0,1.365713013396568,0.0,True,0,,,,,,A_00068
1.5,0.0,2.78632966620048,0.581894152746127,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0119594688908854,0,1.5,0.0,True,0,,,,,,A_00069
1.5,0.0,-0.7479173060149868,3.639835846649188,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1098092232314045,0,1.2762309493874064,0.0,True,0,,,,,,A_00070
1.5,0.0,-3.6554648914543666,3.2908251207260077,0.0,0.0,0.0,0.0,solved,0.4670661356428163,200,0.2308907470474228,0,0.999600525510869,1.0,True,1,0.54,0.44,2.8472863397022152e-06,solved,,A_00071
1.5,0.0,-0.6769277010302028,3.319215941112411,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0945372520754843,0,1.2542985049456317,0.0,True,0,,,,,,A_00072
1.5,0.0,-3.920363513541664,1.4601846310330826,0.0,0.0,0.0,0.0,solved,0.2017328149855125,200,0.2412876366760913,0,0.9995058285789892,1.0,True,1,0.53,0.36,8.000333791557956e-06,solved,,A_00073
