r0x,r0y,rTx,rTy,v0x,v0y,vTx,vTy,method,side_gap,K_used,cost,winding,min_distance,eps_scale,strict,regime_scp,width_slopes,dual_shares,dua_res,osqp_status,flag,id
1.5,0.0,3.190590121987876,0.34404974424401047,0.0,0.0,0.0,0.0,analytic,0.0,0,0.017858791122464104,0,1.5,0.0,True,0,,,,,,A_00010
1.5,0.0,1.569235602727142,1.3119291590584101,0.0,0.0,0.0,0.0,analytic,0.0,0,0.010355710122436187,0,1.5,0.0,True,0,,,,,,A_00011
1.5,0.0,-2.5967220001193514,2.6991945998691156,0.0,0.0,0.0,0.0,solved,0.4066061177980329,200,0.14870187110936842,0,0.9995196578742199,1.0,True,1,0.53,0.33,7.75814140288571e-06,solved,,A_00012
1.5,0.0,-1.097424393096511,1.3195833299757433,0.0,0.0,0.0,0.0,solved,0.27911721375364695,200,0.0608746762130381,0,0.9996040270982266,1.0,True,1,0.51,0.23,2.766585714741865e-06,solved,,A_00013
1.5,0.0,3.5494221218335023,0.7971933627179446,0.0,0.0,0.0,0.0,analytic,0.0,0,0.029013889746132476,0,1.5,0.0,True,0,,,,,,A_00014
1.5,0.0,-2.6930552709043507,3.5336749345342477,0.0,0.0,0.0,0.0,solved,0.5300237197383151,200,0.1805944610996144,0,0.9993729759714493,1.0,True,1,0.52,0.33,1.7274963279856337e-06,solved,,A_00015
1.5,0.0,2.3139803860214103,2.227341960215961,0.0,0.0,0.0,0.0,analytic,0.0,0,0.03374169765939746,0,1.5,0.0,True,0,,,,,,A_00016
1.5,0.0,-2.220372832069118,2.2309903304852257,0.0,0.0,0.0,0.0,solved,0.34994786374247316,200,0.1194026002019483,0,0.9997606153264906,1.0,True,1,0.54,0.53,2.7811575125102905e-06,solved,,A_00017
1.5,0.0,-3.9028277910910996,2.8519745237516827,0.0,0.0,0.0,0.0,solved,0.39884881263623495,200,0.23885431403408186,0,0.9996200449457787,1.0,True,1,0.52,0.63,6.644935016730802e-06,solved,,A_00018
1.5,0.0,1.7340054445098252,2.5841800942654194,0.0,0.0,0.0,0.0,analytic,0.0,0,0.04039647184594724,0,1.5,0.0,True,0,,,,,,A_00019
1.5,0.0,-2.0287522475921955,2.2975121923917277,0.0,0.0,0.0,0.0,solved,0.3690713768463931,200,0.11044789135803235,0,0.999812833159211,1.0,True,1,0.55,0.43,1.5946517989440794e-06,solved,,A_00020
1.5,0.0,-0.8465058717688194,3.96809291432578,0.0,0.0,0.0,0.0,analytic,0.0,0,0.12751110709780802,0,1.2911440814014632,0.0,True,0,,,,,,A_00021
1.5,0.0,3.38996285900145,0.6080316100901482,0.0,0.0,0.0,0.0,analytic,0.0,0,0.02364997228364252,0,1.5,0.0,True,0,,,,,,A_00022
1.5,0.0,0.7196847411962457,2.7848604244138264,0.0,0.0,0.0,0.0,analytic,0.0,0,0.05018603691952997,0,1.444371354972787,0.0,True,0,,,,,,A_00023
1.5,0.0,-2.907652685592911,1.250382588404685,0.0,0.0,0.0,0.0,solved,0.18367225257568345,200,0.16739330623503848,0,0.9998245157182634,1.0,True,1,0.57,0.45,9.36838482185065e-06,solved,,A_00024
1.5,0.0,1.7273427754039545,3.6044323736913464,0.0,0.0,0.0,0.0,analytic,0.0,0,0.07826170484425564,0,1.5,0.0,True,0,,,,,,A_00025
1.5,0.0,-1.266058798350918,0.9557748467651224,0.0,0.0,0.0,0.0,solved,0.1972322400189358,200,0.0763615285518322,0,0.9995197804660091,1.0,True,1,0.48,0.17,9.65629278896632e-06,solved,,A_00026
1.5,0.0,2.5743360218417166,2.3399307209027134,0.0,0.0,0.0,0.0,analytic,0.0,0,0.03977684199870586,0,1.5,0.0,True,0,,,,,,A_00027
1.5,0.0,-3.418733210813432,0.07156568358790105,0.0,0.0,0.0,0.0,solved,0.010127494935540438,200,0.2598630000937667,0,0.9996908573835399,1.0,True,1,0.53,0.35,1.2859864329639592e-05,solved,,A_00028
1.5,0.0,3.8042638274145633,0.42990891354458904,0.0,0.0,0.0,0.0,analytic,0.0,0,0.032966720761657804,0,1.5,0.0,True,0,,,,,,A_00029
1.5,0.0,-0.3832896933831327,1.57863918828384,0.0,0.0,0.0,0.0,solved,0.43286581466534646,200,0.03635823285105447,0,0.9994619545359483,1.0,True,1,0.51,0.23,8.231571956062667e-06,solved,,A_00030
1.5,0.0,-2.141508197715752,2.9950229000157402,0.0,0.0,0.0,0.0,solved,0.47108801557068103,200,0.13370504107673228,0,0.9996959811474999,1.0,True,1,0.56,0.47,4.945255973607452e-07,solved,,A_00031
1.5,0.0,1.1496380966424828,2.9030307402074795,0.0,0.0,0.0,0.0,analytic,0.0,0,0.05130204565148334,0,1.4891936560140937,0.0,True,0,,,,,,A_00032
1.5,0.0,-3.3375313928280423,1.4109736627856204,0.0,0.0,0.0,0.0,solved,0.200834823647339,200,0.1955666316826471,0,0.9995790867926964,1.0,True,1,0.54,0.33,5.950967904899684e-06,solved,,A_00033
1.5,0.0,0.15866459467385408,1.7068845749209642,0.0,0.0,0.0,0.0,analytic,0.0,0,0.028275813730107457,0,1.179406404897479,0.0,True,0,,,,,,A_00034
1.5,0.0,-3.675059505018038,0.7761098196031728,0.0,0.0,0.0,0.0,solved,0.10814001261582715,200,0.2419782940367269,0,0.9997955147156219,1.0,True,1,0.55,0.44,4.779528600895588e-06,solved,,A_00035
1.5,0.0,3.560197186437012,0.6502788990132728,0.0,0.0,0.0,0.0,analytic,0.0,0,0.028003650561029374,0,1.5,0.0,True,0,,,,,,A_00036
1.5,0.0,2.816418659702202,3.2885486362577603,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0752850613238695,0,1.5,0.0,True,0,,,,,,A_00037
1.5,0.0,-0.8696499433751361,1.867134079377054,0.0,0.0,0.0,0.0,solved,0.39608160761899613,200,0.055133410551873485,0,0.9997321774393166,1.0,True,1,0.53,0.37,1.896519952304665e-06,solved,,A_00038
1.5,0.0,2.592014461199354,2.72274530228085,0.0,0.0,0.0,0.0,analytic,0.0,0,0.05163502538736572,0,1.5,0.0,True,0,,,,,,A_00039
1.5,0.0,2.6955498914325675,3.030386343328495,0.0,0.0,0.0,0.0,analytic,0.0,0,0.06367548559641763,0,1.5,0.0,True,0,,,,,,A_00040
1.5,0.0,1.530171835524837,3.6518964240275125,0.0,0.0,0.0,0.0,analytic,0.0,0,0.08002354698890324,0,1.5,0.0,True,0,,,,,,A_00041
1.5,0.0,2.58245706475671,0.716250750331973,0.0,0.0,0.0,0.0,analytic,0.0,0,0.01010837060635696,0,1.5,0.0,True,0,,,,,,A_00042
1.5,0.0,1.9857942006499592,0.3467252924581712,0.0,0.0,0.0,0.0,analytic,0.0,0,0.002137286602892023,0,1.5,0.0,True,0,,,,,,A_00043
1.5,0.0,-0.5931500776478273,1.587007548613701,0.0,0.0,0.0,0.0,solved,0.3945053612305728,200,0.04224540173309231,0,0.9995659561259083,1.0,True,1,0.51,0.26,3.5767870970038196e-06,solved,,A_00044
1.5,0.0,-2.382655248196123,3.751620434543957,0.0,0.0,0.0,0.0,analytic,0.0,0,0.17489800596739613,0,1.0423014644306887,0.0,True,0,,,,,,A_00045
1.5,0.0,-3.241786573110664,0.019597659954302404,0.0,0.0,0.0,0.0,solved,0.0028021052066094787,200,0.24996824631403705,0,0.9996273025942409,1.0,True,1,0.51,0.27,1.1284804977140794e-05,solved,,A_00046
1.5,0.0,-1.4166335706881732,3.962978872964888,0.0,0.0,0.0,0.0,analytic,0.0,0,0.14527171759938778,0,1.2080867069209715,0.0,True,0,,,,,,A_00047
1.5,0.0,-1.8824389728924809,3.322777062070924,0.0,0.0,0.0,0.0,analytic,0.0,0,0.13489044485739973,0,1.0511809808508745,0.0,True,0,,,,,,A_00048
1.5,0.0,-2.6150909038362764,2.345513419193511,0.0,0.0,0.0,0.0,solved,0.35278178787374,200,0.14338002388374005,0,0.999735556507575,1.0,True,1,0.55,0.60,9.706568997625009e-06,solved,,A_00049
1.5,0.0,3.667274681435136,2.8660529382632283,0.0,0.0,0.0,0.0,analytic,0.0,0,0.07746803393830233,0,1.5,0.0,True,0,,,,,,A_00050
1.5,0.0,3.866677652427371,3.3481881268800153,0.0,0.0,0.0,0.0,analytic,0.0,0,0.10086916106087661,0,1.5,0.0,True,0,,,,,,A_00051
1.5,0.0,2.225985808815426,3.553959547646001,0.0,0.0,0.0,0.0,analytic,0.0,0,0.07894610316543332,0,1.5,0.0,True,0,,,,,,A_00052
1.5,0.0,1.0519321380929334,1.4254581855062858,0.0,0.0,0.0,0.0,analytic,0.0,0,0.013396175085005055,0,1.430971416746843,0.0,True,0,,,,,,A_00053
1.5,0.0,2.220352991053643,0.6803140064594659,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0058904134746291595,0,1.5,0.0,True,0,,,,,,A_00054
1.5,0.0,0.6175835918927257,2.1435957183164573,0.0,0.0,0.0,0.0,analytic,0.0,0,0.03224196792528956,0,1.3870719660548447,0.0,True,0,,,,,,A_00055
1.5,0.0,1.375222427821524,3.041946394661,0.0,0.0,0.0,0.0,analytic,0.0,0,0.05561404386305887,0,1.4987396719831314,0.0,True,0,,,,,,A_00056
1.5,0.0,-3.1213769114887286,2.499763846671934,0.0,0.0,0.0,0.0,solved,0.36203845118889544,200,0.17745778502769016,0,0.9998397227055086,1.0,True,1,0.56,0.64,4.270825178407706e-06,solved,,A_00057
1.5,0.0,-0.6883529402784578,2.456805742671815,0.0,0.0,0.0,0.0,analytic,0.0,0,0.06494869829070347,0,1.1200888580704778,0.0,True,0,,,,,,A_00058
1.5,0.0,1.5518763451719622,2.3419183430424875,0.0,0.0,0.0,0.0,analytic,0.0,0,0.032923636084003616,0,1.5,0.0,True,0,,,,,,A_00059
1.5,0.0,1.8630886148697217,2.080101028818592,0.0,0.0,0.0,0.0,analytic,0.0,0,0.02675192179404107,0,1.5,0.0,True,0,,,,,,A_00060
1.5,0.0,-0.2970575269658262,1.1470754617941408,0.0,0.0,0.0,0.0,solved,0.4041296693189155,200,0.031047858866416117,0,0.9996844632881646,1.0,True,1,0.51,0.19,3.1800722001262827e-06,solved,,A_00061
1.5,0.0,-2.1667866400263476,2.7812084243672737,0.0,0.0,0.0,0.0,solved,0.43683616292529526,200,0.12828642974533655,0,0.9997537290117535,1.0,True,1,0.54,0.49,1.2671164605237983e-05,solved,,A_00062
1.5,0.0,1.5656908224996613,0.7819300519063854,0.0,0.0,0.0,0.0,analytic,0.0,0,0.003694379341410028,0,1.5,0.0,True,0,,,,,,A_00063
1.5,0.0,3.774699332888897,2.684603121157584,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0742881058390454,0,1.5,0.0,True,0,,,,,,A_00064
1.5,0.0,0.24972898567861002,3.3647014061798703,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0773063589720062,0,1.4060663161920857,0.0,True,0,,,,,,A_00065
1.5,0.0,-0.10783653357476108,1.9037794804013073,0.0,0.0,0.0,0.0,analytic,0.0,0,0.03725708777216864,0,1.1459853699481162,0.0,True,0,,,,,,A_00066
1.5,0.0,-1.933804799379705,0.6245419255627693,0.0,0.0,0.0,0.0,solved,0.10578941704793493,200,0.12630046195062938,0,0.9998618886708428,1.0,True,1,0.48,0.32,1.0807002916723984e-05,solved,,A_00067
1.5,0.0,1.6929646310473396,3.37644387295617,0.0,0.0,0.0,0.0,analytic,0.0,0,0.068625651456351,0,1.5,0.0,True,0,,,,,,A_00068
1.5,0.0,1.422390224767672,1.4752860667838008,0.0,0.0,0.0,0.0,analytic,0.0,0,0.013094953536348179,0,1.4979287078601158,0.0,True,0,,,,,,A_00069
1.5,0.0,0.6057767297524173,2.2536498946959598,0.0,0.0,0.0,0.0,analytic,0.0,0,0.03527143862949235,0,1.3942535100807318,0.0,True,0,,,,,,A_00070
1.5,0.0,3.4925286677943514,1.5506968478227572,0.0,0.0,0.0,0.0,analytic,0.0,0,0.038248987234978604,0,1.5,0.0,True,0,,,,,,A_00071
1.5,0.0,-2.681738783471972,3.5077315733160432,0.0,0.0,0.0,0.0,solved,0.5263688746931084,200,0.17896727518735547,0,1.0000000291346278,1.0,True,1,0.55,1.00,8.881784197001252e-16,solved,,A_00072
1.5,0.0,3.157827975094947,0.19306238000758125,0.0,0.0,0.0,0.0,analytic,0.0,0,0.016714000065489627,0,1.5,0.0,True,0,,,,,,A_00073
1.5,0.0,-2.414207753284141,2.5451346143978393,0.0,0.0,0.0,0.0,solved,0.39001390330319047,200,0.13525948591471731,0,0.9997961100157834,1.0,True,1,0.52,0.50,0.0001418899269793771,solved,,A_00074
1.5,0.0,2.3107612450787034,2.4267700269622017,0.0,0.0,0.0,0.0,analytic,0.0,0,0.03927927936170217,0,1.5,0.0,True,0,,,,,,A_00075
1.5,0.0,-2.467286430987534,0.4705663010487964,0.0,0.0,0.0,0.0,solved,0.07285543803311023,200,0.16723885180061837,0,0.9997012454865315,1.0,True,1,0.49,0.27,4.646635529681475e-06,solved,,A_00076
1.5,0.0,0.04778107252146846,3.2620416266360457,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0764991323233994,0,1.3703393482529296,0.0,True,0,,,,,,A_00077
1.5,0.0,-2.2634625514229905,0.3005307794911345,0.0,0.0,0.0,0.0,solved,0.04802672685966217,200,0.16464996849908015,0,0.9996826543175682,1.0,True,1,0.49,0.23,8.154641054858303e-06,solved,,A_00078
1.5,0.0,-3.4606102361258433,3.093058392165073,0.0,0.0,0.0,0.0,solved,0.4417875945437387,200,0.21206801708565448,0,1.0000001676309433,1.0,True,1,0.61,0.76,7.300929932879553e-15,solved,,A_00079
1.5,0.0,2.5698128486233793,1.5933422043929415,0.0,0.0,0.0,0.0,analytic,0.0,0,0.022099433468276565,0,1.5,0.0,True,0,,,,,,A_00080
1.5,0.0,-1.6473891186537246,1.1084835577478311,0.0,0.0,0.0,0.0,solved,0.19862970556408713,200,0.09180699532220313,0,0.9995412617238921,1.0,True,1,0.50,0.23,6.8997279537082325e-06,solved,,A_00081
1.5,0.0,-1.1122285933731932,2.3076305724650483,0.0,0.0,0.0,0.0,solved,0.43745109810502675,200,0.07289990073241089,0,0.9998330457025097,1.0,True,1,0.53,0.46,2.068845873837155e-06,solved,,A_00082
1.5,0.0,0.22256062489981865,1.4213967246907853,0.0,0.0,0.0,0.0,analytic,0.0,0,0.021913320036108203,0,1.1156503444780401,0.0,True,0,,,,,,A_00083
1.5,0.0,1.0993678339054513,2.70306976778984,0.0,0.0,0.0,0.0,analytic,0.0,0,0.04480255381229418,0,1.4837910748001606,0.0,True,0,,,,,,A_00084
1.5,0.0,0.4662315838002744,1.5491796602074959,0.0,0.0,0.0,0.0,analytic,0.0,0,0.02081180854759621,0,1.2477102979484838,0.0,True,0,,,,,,A_00085
1.5,0.0,0.9912222555130743,2.367611132856442,0.0,0.0,0.0,0.0,analytic,0.0,0,0.03518662361826581,0,1.46652158632207,0.0,True,0,,,,,,A_00086
1.5,0.0,-1.2774091409546688,1.212804050656981,0.0,0.0,0.0,0.0,solved,0.24257238765320877,200,0.07063773564161557,0,0.9997307490324857,1.0,True,1,0.51,0.28,9.539595129892664e-06,solved,,A_00087
1.5,0.0,0.36599103215429274,2.449366956007403,0.0,0.0,0.0,0.0,analytic,0.0,0,0.04371224894601275,0,1.361191295708136,0.0,True,0,,,,,,A_00088
1.5,0.0,0.8863875113744699,1.5313520355914196,0.0,0.0,0.0,0.0,analytic,0.0,0,0.016329356058643208,0,1.3923787768640261,0.0,True,0,,,,,,A_00089
1.5,0.0,0.5261912577300416,3.9430785407856765,0.0,0.0,0.0,0.0,analytic,0.0,0,0.09897703107195538,0,1.4562471912010682,0.0,True,0,,,,,,A_00090
1.5,0.0,-0.5758038476483867,3.372058858359962,0.0,0.0,0.0,0.0,analytic,0.0,0,0.09407845534893443,0,1.2773706748457048,0.0,True,0,,,,,,A_00091
1.5,0.0,-3.3494104695443445,3.5009130148078875,0.0,0.0,0.0,0.0,solved,0.50486952121062,200,0.2172354089964062,0,0.9995999917112173,1.0,True,1,0.54,0.46,4.485926642705529e-06,solved,,A_00092
1.5,0.0,3.5336492442390908,1.047456063415749,0.0,0.0,0.0,0.0,analytic,0.0,0,0.03139736072028385,0,1.5,0.0,True,0,,,,,,A_00093
1.5,0.0,-3.9031886746224584,1.9320336537351972,0.0,0.0,0.0,0.0,solved,0.2678463226882011,200,0.2335763422987233,0,0.9994642766586058,1.0,True,1,0.52,0.39,2.732042210018548e-06,solved,,A_00094
1.5,0.0,-2.5383019387017765,3.8865250171410715,0.0,0.0,0.0,0.0,analytic,0.0,0,0.18847775554191556,0,1.0401555749130338,0.0,True,0,,,,,,A_00095
1.5,0.0,3.1815874809403866,3.8426595437210866,0.0,0.0,0.0,0.0,analytic,0.0,0,0.10556261295003712,0,1.5,0.0,True,0,,,,,,A_00096
1.5,0.0,0.8309572619260219,2.0606414676105684,0.0,0.0,0.0,0.0,analytic,0.0,0,0.028163168660434577,0,1.4266865316593713,0.0,True,0,,,,,,A_00097
1.5,0.0,2.661742795041847,2.6093958627560845,0.0,0.0,0.0,0.0,analytic,0.0,0,0.04895155854240128,0,1.5,0.0,True,0,,,,,,A_00098
1.5,0.0,-2.011538589062039,3.7371441530314486,0.0,0.0,0.0,0.0,analytic,0.0,0,0.15778289809805374,0,1.0931424764657365,0.0,True,0,,,,,,A_00099
1.5,0.0,-0.48240440027574927,3.094224913237196,0.0,0.0,0.0,0.0,analytic,0.0,0,0.08102493011958233,0,1.263017680773029,0.0,True,0,,,,,,A_00100
1.5,0.0,-1.6325852239246936,2.2976430752112686,0.0,0.0,0.0,0.0,solved,0.3923836585594247,200,0.09206593313283137,0,0.999776383961344,1.0,True,1,0.51,0.43,1.8532044869787932e-06,solved,,A_00101
1.5,0.0,-2.855983325885756,0.05495143446591433,0.0,0.0,0.0,0.0,solved,0.008143706357886027,200,0.2197921765687001,0,0.9997035015497208,1.0,True,1,0.48,0.28,1.5662778526603915e-05,solved,,A_00102
1.5,0.0,-0.5288702052005485,3.0487886874368786,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0804685606211616,0,1.2487660757497958,0.0,True,0,,,,,,A_00103
1.5,0.0,0.9132581899431038,1.2965855032295042,0.0,0.0,0.0,0.0,analytic,0.0,0,0.012152399513122497,0,1.366586186354719,0.0,True,0,,,,,,A_00104
1.5,0.0,1.737927514363946,1.9380585324394932,0.0,0.0,0.0,0.0,analytic,0.0,0,0.022876082263517568,0,1.5,0.0,True,0,,,,,,A_00105
1.5,0.0,3.996010818056215,3.1041266097791222,0.0,0.0,0.0,0.0,analytic,0.0,0,0.09519403208035489,0,1.5,0.0,True,0,,,,,,A_00106
1.5,0.0,2.6450515301740722,1.0381956245551125,0.0,0.0,0.0,0.0,analytic,0.0,0,0.014333958969596185,0,1.5,0.0,True,0,,,,,,A_00107
1.5,0.0,-2.7816402972094885,0.7972156364280001,0.0,0.0,0.0,0.0,solved,0.11871576496598715,200,0.1729199413571468,0,0.9997526344214004,1.0,True,1,0.51,0.31,4.1534822436961605e-07,solved,,A_00108
1.5,0.0,-0.5418802852298716,2.0485964784836015,0.0,0.0,0.0,0.0,analytic,0.0,0,0.05019613578519501,0,1.062400247902574,0.0,True,0,,,,,,A_00109
1.5,0.0,-2.443125218142124,3.1197790839543265,0.0,0.0,0.0,0.0,solved,0.47639138428920014,200,0.15241244369555615,0,0.999672735632052,1.0,True,1,0.55,0.65,3.723042768521978e-07,solved,,A_00110
1.5,0.0,2.947449235337837,1.2640199430409633,0.0,0.0,0.0,0.0,analytic,0.0,0,0.022157134231712217,0,1.5,0.0,True,0,,,,,,A_00111
1.5,0.0,0.06451357405031999,2.3774984100510355,0.0,0.0,0.0,0.0,analytic,0.0,0,0.046278719813285935,0,1.2840929188110095,0.0,True,0,,,,,,A_00112
1.5,0.0,1.7790253914489895,0.5898898178614256,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0025549509977390856,0,1.5,0.0,True,0,,,,,,A_00113
1.5,0.0,-1.7530315087747486,2.922823983433611,0.0,0.0,0.0,0.0,analytic,0.0,0,0.11475068421129624,0,1.0025173667454719,0.0,True,0,,,,,,A_00114
1.5,0.0,0.545538514341013,3.5997831737557937,0.0,0.0,0.0,0.0,analytic,0.0,0,0.08321661375397016,0,1.449900525013541,0.0,True,0,,,,,,A_00115
1.5,0.0,-0.4171331040900528,1.626451380135392,0.0,0.0,0.0,0.0,solved,0.43240557025810883,200,0.03800847712815746,0,0.9996631390018896,1.0,True,1,0.53,0.28,8.247637178770972e-07,solved,,A_00116
1.5,0.0,-1.5479422597543824,0.9254902906189821,0.0,0.0,0.0,0.0,solved,0.17227585678950047,200,0.09186804066269466,0,0.9996777544814738,1.0,True,1,0.49,0.23,3.5471211471405084e-06,solved,,A_00117
1.5,0.0,1.2061306781071863,1.058744007290782,0.0,0.0,0.0,0.0,analytic,0.0,0,0.007243788307943315,0,1.4453564816803313,0.0,True,0,,,,,,A_00118
1.5,0.0,2.898204165144379,1.0825935826084332,0.0,0.0,0.0,0.0,analytic,0.0,0,0.01876190251519231,0,1.5,0.0,True,0,,,,,,A_00119
1.5,0.0,1.386877049801182,2.2727365676069278,0.0,0.0,0.0,0.0,analytic,0.0,0,0.031068769845596422,0,1.498145364918455,0.0,True,0,,,,,,A_00120
1.5,0.0,1.0276703830312668,3.5816671025273523,0.0,0.0,0.0,0.0,analytic,0.0,0,0.07830860700235505,0,1.4871245833782163,0.0,True,0,,,,,,A_00121
1.5,0.0,-2.640092388244698,0.5992621835018483,0.0,0.0,0.0,0.0,solved,0.09070628356341814,200,0.17199882146316192,0,0.9996210505366978,1.0,True,1,0.50,0.27,5.210289892756566e-05,solved,,A_00122
1.5,0.0,-3.02478222931755,0.3057560836728679,0.0,0.0,0.0,0.0,solved,0.04455876851012497,200,0.2152181819141618,0,0.9997777944134383,1.0,True,1,0.51,0.38,1.1526297099884175e-05,solved,,A_00123
1.5,0.0,2.457343440747919,0.09044212218752046,0.0,0.0,0.0,0.0,analytic,0.0,0,0.005548117446053078,0,1.5,0.0,True,0,,,,,,A_00124
1.5,0.0,-1.0031442261211385,1.8928158855542754,0.0,0.0,0.0,0.0,solved,0.38394957748019,200,0.06003489102025106,0,0.9998437080586545,1.0,True,1,0.55,0.51,4.565824073043956e-06,solved,,A_00125
1.5,0.0,-2.267773594585404,1.423624878069162,0.0,0.0,0.0,0.0,solved,0.2241007756359005,200,0.12174722456846573,0,0.999692671038552,1.0,True,1,0.54,0.34,8.928273742270666e-06,solved,,A_00126
1.5,0.0,-2.2176685157723828,1.127312425338903,0.0,0.0,0.0,0.0,solved,0.17956257727628597,200,0.1245126141110903,0,0.9997894995214187,1.0,True,1,0.52,0.33,8.01250766180317e-07,solved,,A_00127
1.5,0.0,3.414968485828732,1.6687014652393044,0.0,0.0,0.0,0.0,analytic,0.0,0,0.038710013290853926,0,1.5,0.0,True,0,,,,,,A_00128
1.5,0.0,-0.9130804699142399,2.444697809736697,0.0,0.0,0.0,0.0,analytic,0.0,0,0.07079702841127758,0,1.0675409741870707,0.0,True,0,,,,,,A_00129
1.5,0.0,1.3131348539880445,2.641106179710739,0.0,0.0,0.0,0.0,analytic,0.0,0,0.042062162611801936,0,1.4962595888522883,0.0,True,0,,,,,,A_00130
1.5,0.0,-3.321928262207889,2.327610316138757,0.0,0.0,0.0,0.0,solved,0.3328242821442562,200,0.18942284422410893,0,0.9998409353879019,1.0,True,1,0.56,0.63,7.409126361046514e-07,solved,,A_00131
1.5,0.0,1.887388799183805,3.182273464573798,0.0,0.0,0.0,0.0,analytic,0.0,0,0.06166160691038156,0,1.5,0.0,True,0,,,,,,A_00132
1.5,0.0,-3.330077408825768,1.2922147724232715,0.0,0.0,0.0,0.0,solved,0.18395503211499142,200,0.1975941084635906,0,0.9997760806724659,1.0,True,1,0.51,0.42,1.3866592105671316e-06,solved,,A_00133
1.5,0.0,3.4204704757277016,1.8904701153339296,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0435725046306748,0,1.5,0.0,True,0,,,,,,A_00134
1.5,0.0,3.1637912571811846,1.8386998131080996,0.0,0.0,0.0,0.0,analytic,0.0,0,0.036894110101177845,0,1.5,0.0,True,0,,,,,,A_00135
1.5,0.0,2.040944852481016,1.9405087027585615,0.0,0.0,0.0,0.0,analytic,0.0,0,0.02434917215344454,0,1.5,0.0,True,0,,,,,,A_00136
1.5,0.0,1.6696180914590704,1.2687171066687184,0.0,0.0,0.0,0.0,analytic,0.0,0,0.009830480362224371,0,1.5,0.0,True,0,,,,,,A_00137
1.5,0.0,3.1189221090936305,1.0628322749463326,0.0,0.0,0.0,0.0,analytic,0.0,0,0.022503127439878597,0,1.5,0.0,True,0,,,,,,A_00138
1.5,0.0,-3.9505853697257747,2.884663144467368,0.0,0.0,0.0,0.0,solved,0.4028948199186977,200,0.2431232781191741,0,1.0000004002933802,1.0,True,1,0.60,0.83,4.9065389333867965e-15,solved,,A_00139
1.5,0.0,1.4128357059566365,2.6276057997027085,0.0,0.0,0.0,0.0,analytic,0.0,0,0.04147145911672433,0,1.4991753686785902,0.0,True,0,,,,,,A_00140
1.5,0.0,1.4993200185066122,2.3450568440739326,0.0,0.0,0.0,0.0,analytic,0.0,0,0.03299575238587694,0,1.4999999369407686,0.0,True,0,,,,,,A_00141
