t,x,y,gap,dual
0.0,1.4999994503899035,7.326684778537574e-07,0.4999994503900824,0.0
0.00025,1.499997803745722,2.9312338532324642e-06,0.49999780374858616,0.0
0.0005,1.4999950490259768,6.6009649506871e-06,0.49999504904050096,0.0
0.00075,1.499991216950748,1.1735635579691117e-05,0.4999912169966567,0.0
0.001,1.4999862749233626,1.8327277445246935e-05,0.49998627503532656,0.0
0.00125,1.4999802598664962,2.6348893490343045e-05,0.4999802600979206,0.0
0.0015,1.4999731337227904,3.588364390022411e-05,0.49997313415200995,0.0
0.00175,1.4999649153785937,4.6816195990008274e-05,0.49996491610919613,0.0
0.002,1.4999556017346936,5.928115729249929e-05,0.4999556029061467,0.0
0.00225,1.4999452036072538,7.31089725211833e-05,0.4999452053889595,0.0
0.0025,1.499933710809516,8.845722459086978e-05,0.4999337134178583,0.0
0.00275,1.4999211273214694,0.00010520453422009643,0.4999211310109948,0.0
0.003,1.4999074530339769,0.00012345231541294725,0.49990745811444826,0.0
0.00325,1.4998926851110375,0.00014311132124247546,0.4998926919384761,0.0
0.0035,1.4998768259121071,0.0001642397079787994,0.49987683490440604,0.0
0.00375,1.4998598864560844,0.00018678031330359923,0.4998598980861324,0.0
0.004,1.4998418494815886,0.0002108009763432818,0.49984186429550115,0.0
0.00425,1.499822725490412,0.00023626412159243228,0.4998227440995229,0.0
0.0045,1.4998025155625687,0.000263140193779777,0.4998025386465281,0.0
0.00475,1.4997812231414391,0.000291478695617637,0.4997812514655131,0.0
0.005,1.499758838499568,0.0003212543199450957,0.4997588729065452,0.0
0.00525,1.4997353554970123,0.00035245518721300855,0.49973539691253843,0.0
0.0055,1.4997108057726907,0.00038511998494849143,0.4997108552213576,0.0
0.00575,1.4996851678062426,0.0004191810747454837,0.4996852263894618,0.0
0.006,1.499658449180954,0.0004546995234739446,0.4996585181138673,0.0
0.00625,1.4996306331626763,0.000491628742544861,0.4996307137487914,0.0
0.0065,1.4996017476304386,0.0005300122693837422,0.4996018412929719,0.0
0.00675,1.4995717779582565,0.0005697715260101646,0.4995718862023515,0.0
0.007,1.4995407179227598,0.0006110376796633416,0.4995408424165553,0.0
0.00725,1.4995085830182031,0.0006536492039179374,0.49950872548396386,0.0
0.0075,1.4994753623443726,0.0006977751699130982,0.4994755246978775,0.0
0.00775,1.4994410668562494,0.0007432264472857444,0.49944125105339143,0.0
0.008,1.4994056838867098,0.0007901699375353413,0.4994058920920319,0.0
0.00825,1.4993692342882072,0.0008384880998368378,0.49936946874087673,0.0
0.0085,1.4993316960073155,0.0008882827542687217,0.49933195913994455,0.0
0.00875,1.499293079561285,0.0009394077985299637,0.4992933738622918,0.0
0.009,1.4992533921682387,0.0009920286724008753,0.4992537203718581,0.0
0.00925,1.499212618858736,0.0010460147450728902,0.49921298376585455,0.0
0.0095,1.4991707779390389,0.0011014355784716274,0.4991711825494367,0.0
0.00975,1.4991278574832623,0.0011582405675707734,0.4991283049170836,0.0
0.01,1.4990838536699802,0.0012164721868759532,0.49908434723954764,0.0
0.01025,1.4990387908727307,0.0012761163011195484,0.4990393340449717,0.0
0.0105,1.498992639620321,0.001337171702894034,0.49899323603012324,0.0
0.01075,1.4989454242150602,0.0013996066995115184,0.4989460776406134,0.0
0.011,1.4988971290645074,0.001463466918180519,0.49889784350143196,0.0
0.01125,1.498847761718577,0.0015287175594584919,0.49884854130968304,0.0
0.0115,1.498797329446643,0.001595387849153829,0.498798178547992,0.0
0.01175,1.498745819073727,0.0016634268403587118,0.49874674217488457,0.0
0.012,1.498693237747107,0.0017329021573337807,0.4986942396028595,0.0
0.01225,1.4986395868999345,0.0018037515354250846,0.49864067239055276,0.0
0.0125,1.4985848648398412,0.001876005093706994,0.4985860390788901,0.0
0.01275,1.4985290741864112,0.0019496207131513227,0.49853034243651795,0.0
0.013,1.498472221955859,0.002024658507975793,0.49847358976239664,0.0
0.01325,1.4984143001110528,0.002101081186000646,0.49841577318161145,0.0
0.0135,1.4983553028047014,0.0021788984140149333,0.49835688707372605,0.0
0.01375,1.4982952376101015,0.002258075611249531,0.498296939178138,0.0
0.014,1.498234112106077,0.0023386370511742334,0.49823593732814375,0.0
0.01425,1.4981719200726036,0.002420661096907308,0.4981738756546845,0.0
0.0145,1.4981086570069784,0.0025039893754803984,0.49811074963169677,0.0
0.01475,1.4980443325901251,0.002588689048579596,0.49804656927492874,0.0
0.015,1.4979789573567763,0.0026748369207094903,0.4979813454900721,0.0
0.01525,1.4979124951421985,0.002762298146999791,0.4979150421149323,0.0
0.0155,1.4978449827923477,0.0028512082704952803,0.4978476964847962,0.0
0.01575,1.4977764032036442,0.0029414057116449463,0.49777929143822996,0.0
0.016,1.4977067637892953,0.003033060226657193,0.49770983496622034,0.0
0.01625,1.4976360581730563,0.0031260513372500945,0.49763932071012795,0.0
0.0165,1.4975643024439993,0.0032203945974382323,0.4975677650430197,0.0
0.01675,1.4974914801863477,0.003316121860711716,0.4974951518769246,0.0
0.017,1.4974176026750854,0.0034132326003661617,0.4974214927527867,0.0
0.01725,1.4973426519919606,0.0035116966305135692,0.4973467699526193,0.0
0.0175,1.4972666508616517,0.003611550855854355,0.49727100655895007,0.0
0.01775,1.4971895995914117,0.003712700812559663,0.49719420292492966,0.0
0.018,1.4971114808948394,0.00381531289486187,0.49711634245292524,0.0
0.01825,1.4970323043616074,0.003919226624166958,0.49703743461529903,0.0
0.0185,1.496952077646757,0.004024519491059888,0.4969574875486866,0.0
0.01875,1.4968707906757661,0.00413112381469624,0.4968764912851913,0.0
0.019,1.496788447044488,0.004239142363397186,0.49679444999432953,0.0
0.01925,1.4967050492762297,0.004348510104764516,0.496711366319202,0.0
0.0195,1.4966206034704381,0.004459200142146336,0.49662724657749235,0.0
0.01975,1.496535097686163,0.004571228214111028,0.49654207917248994,0.0
0.02,1.4964485433101697,0.004684698345234136,0.4964558761198792,0.0
0.02025,1.4963609383523155,0.004799438258974567,0.49636863520799035,0.0
0.0205,1.4962722721838695,0.00491555609209845,0.4962803464585017,0.0
0.02075,1.4961825501875765,0.005032996982652439,0.49619101539356514,0.0
0.021,1.4960918006675064,0.005151807829272546,0.4961006707933966,0.0
0.02125,1.4959999778716222,0.005271927684000068,0.4960092670212304,0.0
0.0215,1.4959071160960051,0.005393446910444039,0.4959168390175448,0.0
0.02175,1.49581320063864,0.005516214256407737,0.4958233718673255,0.0
0.022,1.4957182437171737,0.005640443030124625,0.4957288789035139,0.0
0.02225,1.4956222249077133,0.005765943619386576,0.49563333933946563,0.0
0.0225,1.495525165788456,0.005892777417101355,0.4955367753192417,0.0
0.02275,1.4954270575541802,0.006020961020465251,0.49543917844784424,0.0
0.023,1.4953279108943165,0.006150466710741775,0.495340559651988,0.0
