dth,lam,offset,ok,J,regime
2.3027284357265287,2.857142857142857,-1,True,0.5628223022075105,arc
2.3027284357265287,2.857142857142857,1,True,3.510633157855871,arc
2.3027284357265287,4.285714285714286,0,True,0.03799008394454845,0
2.3027284357265287,4.285714285714286,-1,True,0.7639058340426103,arc
2.3027284357265287,4.285714285714286,1,True,3.326865449688952,arc
2.3027284357265287,5.714285714285714,0,True,0.06278586096505913,0
2.3027284357265287,5.714285714285714,-1,True,1.0065208486869373,arc
2.3027284357265287,5.714285714285714,1,True,3.209373898537245,arc
2.3027284357265287,7.142857142857143,0,True,0.09845269342438225,0
2.3027284357265287,7.142857142857143,-1,True,1.2892175687625183,arc
2.3027284357265287,7.142857142857143,1,True,3.155194846839658,arc
2.3027284357265287,8.571428571428571,0,True,0.14499058132251771,0
2.3027284357265287,8.571428571428571,-1,True,1.6104903427395496,arc
2.3027284357265287,8.571428571428571,1,True,3.161364004423408,arc
2.3027284357265287,10.0,0,True,0.20239952465946587,0
2.3027284357265287,10.0,-1,True,1.9691443947906029,arc
2.3027284357265287,10.0,1,True,3.2247607101369233,arc
2.3027284357265287,11.428571428571429,0,True,0.27067952343522633,0
2.3027284357265287,11.428571428571429,-1,True,2.3639086435510688,arc
2.3027284357265287,11.428571428571429,1,True,3.3431677730522003,arc
2.3027284357265287,12.857142857142858,0,True,0.34983057764979925,0
2.3027284357265287,12.857142857142858,-1,True,2.7947141138175597,arc
2.3027284357265287,12.857142857142858,1,True,3.514288656664079,arc
2.3027284357265287,14.285714285714286,0,True,0.43985268730318466,0
2.3027284357265287,14.285714285714286,-1,True,3.2608107023528237,arc
2.3027284357265287,14.285714285714286,1,True,3.737075975118234,1arcs+1pts
2.3027284357265287,15.714285714285715,0,True,0.5407458523953824,0
2.3027284357265287,15.714285714285715,-1,True,3.7620877096661856,arc
2.3027284357265287,15.714285714285715,1,True,4.010073781328771,1arcs+1pts
2.3027284357265287,17.142857142857142,0,True,0.6525100729263923,0
2.3027284357265287,17.142857142857142,-1,True,4.298337143444575,arc
2.3027284357265287,17.142857142857142,1,True,4.3335023455011275,ambiguous:point+ambiguous
2.3027284357265287,18.571428571428573,0,True,0.7751453488962152,0
2.3027284357265287,18.571428571428573,-1,True,4.869354588803255,arc
2.3027284357265287,18.571428571428573,1,True,4.7047562053445855,ambiguous:point+ambiguous
2.3027284357265287,20.0,0,True,0.9086516803048502,0
2.3027284357265287,20.0,-1,True,5.475182774556838,arc
2.3027284357265287,20.0,1,True,5.1234850337635045,ambiguous:point+ambiguous
2.815910544658161,0.0,0,True,0.0974294513374086,arc
2.815910544658161,0.0,-1,True,0.18530809707646112,arc
2.815910544658161,0.0,1,True,5.0410435766366275,arc
2.815910544658161,1.4285714285714286,0,True,0.05855353601662745,arc
2.815910544658161,1.4285714285714286,-1,True,0.280854461170212,arc
2.815910544658161,1.4285714285714286,1,True,4.681034151659972,arc
2.815910544658161,2.857142857142857,0,True,0.04810578840066088,1
2.815910544658161,2.857142857142857,-1,True,0.4159656407615323,arc
2.815910544658161,2.857142857142857,1,True,4.394266181568951,arc
2.815910544658161,4.285714285714286,0,True,0.05739776294854937,1
2.815910544658161,4.285714285714286,-1,True,0.590889615310443,arc
2.815910544658161,4.285714285714286,1,True,4.179464640268275,arc
2.815910544658161,5.714285714285714,0,True,0.07975505086670424,1
2.815910544658161,5.714285714285714,-1,True,0.8047348653548718,arc
2.815910544658161,5.714285714285714,1,True,4.0347703901237315,arc
2.815910544658161,7.142857142857143,0,True,0.11255618415950426,0
2.815910544658161,7.142857142857143,-1,True,1.0563021955094074,arc
2.815910544658161,7.142857142857143,1,True,3.9573499593586003,arc
