t,x,y,gap,dual
0.0,1.3399926681626697,1.2517652460323104e-05,0.33999266822113694,0.0
0.001,1.3399706812280887,5.001988217539819e-05,0.339970682161687,0.0
0.002,1.3399340616831918,0.00011240236571490106,0.33993406639771173,0.0
0.003,1.3398828375052672,0.00019956669834719486,0.33988285236733784,0.0
0.004,1.3398170249641232,0.00031139789186112937,0.3398170611513951,0.0
0.005,1.3397366574475362,0.0004478051864762314,0.33973673228667645,0.0
0.006,1.33964174689054,0.0006086927256953675,0.33964188517632277,0.0
0.007,1.3395323233408805,0.0007939421512329187,0.3395325586260143,0.0
0.008,1.339408410350891,0.001003448868039067,0.33940878622933157,0.0
0.009,1.3392700335109473,0.0012371172283762656,0.33927060488888894,0.0
0.01,1.3391172112811625,0.001494845177728046,0.339118045622395,0.0
0.011,1.3389499715942952,0.0017765328690731996,0.33895115015500066,0.0
0.012,1.3387683349558697,0.002082062954361146,0.3387699539751621,0.0
0.013,1.3385723259865423,0.0024113490972677426,0.3385744979273626,0.0
0.014,1.3383619670823146,0.0027642845943654385,0.338364821788798,0.0
0.015,1.3381372857299718,0.003140754872811556,0.33814097157285605,0.0
0.016,1.3378983028670497,0.0035406681034285776,0.33790298794238094,0.0
0.017,1.3376450418877068,0.003963924175105468,0.33765091514252354,0.0
0.018,1.337377523101756,0.00441041561821455,0.3373847954361202,0.0
0.019,1.3370957765693352,0.004880031199885263,0.33710468192436815,0.0
0.02,1.3367998220828905,0.00537266845077387,0.3368106185571422,0.0
0.021,1.336489683062816,0.005888249932066743,0.3365026541015954,0.0
0.022,1.3361653865490057,0.006426640952234045,0.336180841774639,0.0
0.023,1.3358269506630664,0.0069877558980331565,0.33584522713160037,0.0
0.024,1.3354744047031035,0.007571494375833593,0.3354958678873521,0.0
0.025,1.3351077653552226,0.00817774074682651,0.33513281008128115,0.0
0.026,1.3347270661296704,0.008806393092620267,0.3347561176553637,0.0
0.027,1.3343323204013644,0.00945736444154451,0.3343658355225787,0.0
0.028,1.3339235546448498,0.010130527655601327,0.33396202240803396,0.0
0.029,1.3335007967366468,0.010825802106615146,0.3335447397401121,0.0
0.03,1.333064067810007,0.011543073469566165,0.3331140429202921,0.0
0.031,1.3326133906798314,0.012282248166435727,0.33266999014730536,0.0
0.032,1.332148787883031,0.013043191622864875,0.3322126398987286,0.0
0.033,1.3316702828327904,0.013825851185822375,0.3317420532298949,0.0
0.034,1.3311779060546751,0.014630088154481918,0.3312582983957386,0.0
0.035,1.3306716694987486,0.015455804423515844,0.3307614263634804,0.0
0.036,1.33015160597634,0.0163029275913638,0.33025151017748744,0.0
0.037,1.3296177371216413,0.017171301193974108,0.32972861157950883,0.0
0.038,1.329070083494432,0.018060861410615345,0.32919279322255957,0.0
0.039,1.3285086688611005,0.01897148499209718,0.32864412108054664,0.0
