t,x,y,gap,dual
0.0,1.2399998341346383,2.8471255787274163e-06,0.23999983413790704,0.0
0.00025,1.2399989029569278,7.307399958688043e-06,0.2399989029784595,0.0
0.0005,1.2399972067221694,1.3379681064407123e-05,0.23999720679435343,0.0
0.00075,1.2399947455458546,2.106095925569207e-05,0.2399947457247118,0.0
0.001,1.2399915197018774,3.0350831920600285e-05,0.2399915200733207,0.0
0.00125,1.2399875293424985,4.1246630800628736e-05,0.23998753002850703,0.0
0.0015,1.239982774691844,5.374678522684917e-05,0.23998277585666528,0.0
0.00175,1.239977256034118,6.78505684419406e-05,0.23997725789048263,0.0
0.002,1.2399709735294508,8.355571239349047e-05,0.2399709763446607,0.0
0.00225,1.239963927364542,0.00010086004573395257,0.23996393146657624,0.0
0.0025,1.2399561177822647,0.0001197625568067906,0.2399561235659653,0.0
0.00275,1.2399475449565567,0.00014026091879770775,0.239947552889604,0.0
0.003,1.2399382091115556,0.00016235420967802838,0.23993821974066964,0.0
0.00325,1.2399281104820217,0.0001860404016724715,0.23992812443889155,0.0
0.0035,1.2399172492370223,0.00021131716647460053,0.23991726724425,0.0
0.00375,1.2399056255535648,0.00023818370777917153,0.2399056484309019,0.0
0.004,1.239893239745038,0.00026663789365954926,0.2398932684151538,0.0
0.00425,1.2398800919576014,0.0002966785052933574,0.23988012745221687,0.0
0.0045,1.2398661824497372,0.0003283039084038819,0.23986622591549822,0.0
0.00475,1.2398515113775197,0.00036151134510475913,0.23985156408159303,0.0
0.005,1.2398360789481044,0.0003962997933228962,0.23983614228451033,0.0
0.00525,1.2398198853475515,0.00043266759720950176,0.23981996084289015,0.0
0.0055,1.2398029308956096,0.00047061304401552206,0.2398030202148973,0.0
0.00575,1.2397852156580291,0.0005101346270350859,0.2397853206106142,0.0
0.006,1.2397667399638794,0.0005512302891048648,0.23976686250903523,0.0
0.00625,1.239747503927287,0.0005938986496119014,0.23974764618027988,0.0
0.0065,1.2397275078192753,0.00063813783549449,0.23972767205692747,0.0
0.00675,1.23970675184778,0.0006839461990892914,0.2397069405143204,0.0
0.007,1.2396852361722561,0.0007313217888622603,0.23968545188488077,0.0
0.00725,1.2396629610583347,0.0007802634812037468,0.23966320661340057,0.0
0.0075,1.2396399266416909,0.0008307685766197892,0.23964020501944217,0.0
0.00775,1.239616133232286,0.0008828368121527319,0.23961644760409717,0.0
0.008,1.23959158091069,0.0009364651472481,0.239591934642863,0.0
0.00825,1.2395662700300205,0.0009916526052080599,0.2395666666908347,0.0
0.0085,1.2395402007170029,0.0010483977258246568,0.23954064408204845,0.0
0.00875,1.239513373165554,0.0011066982239356093,0.2395138672226338,0.0
