r0x,r0y,rTx,rTy,v0x,v0y,vTx,vTy,method,side_gap,K_used,cost,winding,min_distance,eps_scale,strict,regime_scp,width_slopes,dual_shares,dua_res,osqp_status,flag,id
1.5,0.0,-1.5,0.05,-0.0,-3.2,0.06662966046527696,1.998889813958309,solved,0.24378124304142235,200,0.08489336164175887,-1,0.9995685700861627,1.0,True,1,0.49,0.20,2.4250491037491884e-06,solved,,L2_00047
1.5,0.0,-1.5,0.05,-0.0,-3.2,0.05330372837222156,1.5991118511666467,solved,0.22363605649488022,200,0.08841852213892681,-1,0.9995955457719147,1.0,True,1,0.48,0.18,1.5273260547629584e-05,solved,,L2_00048
1.5,0.0,-1.5,0.05,-0.0,-3.2,0.03997779627916617,1.1993338883749851,solved,0.20340306339296432,200,0.093099604768206,-1,0.9996546623240327,1.0,True,1,0.47,0.18,7.641760084720062e-06,solved,,L2_00049
1.5,0.0,-1.5,0.05,-0.0,-3.2,0.02665186418611078,0.7995559255833233,solved,0.18324464371999216,200,0.09891584064515334,-1,0.9995966608691677,1.0,True,1,0.47,0.16,1.301607858072984e-05,solved,,L2_00050
1.5,0.0,-1.5,0.05,-0.0,-3.2,0.01332593209305539,0.39977796279166167,solved,0.1631040669830245,200,0.10587303988248276,-1,0.9996507470235911,1.0,True,1,0.45,0.16,7.71907821839335e-06,solved,,L2_00051
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.0,-0.0,solved,0.14307744440577086,200,0.11394110042271062,-1,0.9996240827746204,1.0,True,1,0.44,0.15,1.3243497885451205e-05,solved,,L2_00052
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.013325932093055404,-0.3997779627916621,solved,0.12313565769065923,200,0.12313908205634669,-1,0.9998076959887041,1.0,True,1,0.42,0.18,1.7170856998149908e-05,solved,,L2_00053
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.026651864186110808,-0.7995559255833242,solved,0.10335541447170832,200,0.13337411429861762,-1,0.9996103915475628,1.0,True,1,0.41,0.12,9.259148304796572e-06,solved,,L2_00054
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.039977796279166186,-1.1993338883749856,solved,0.08373200102688244,200,0.14470744756799891,-1,0.9996202942992889,1.0,True,1,0.40,0.12,3.924527429199909e-06,solved,,L2_00055
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.05330372837222159,-1.5991118511666476,solved,0.06436290057028757,200,0.15709575775187615,-1,0.9996408140788385,1.0,True,1,0.37,0.10,5.443753033795851e-06,solved,,L2_00056
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.06662966046527696,-1.998889813958309,solved,0.04520905274084669,200,0.17052830833862265,-1,0.9997295910561961,1.0,True,1,0.35,0.10,0.0002893496821676771,solved,,L2_00057
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.07995559255833237,-2.398667776749971,solved,0.026283613124377603,200,0.18500558776844556,-1,0.9999437219696645,1.0,True,arc,0.33,0.13,0.0002451929854574115,solved,,L2_00058
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.09328152465138777,-2.7984457395416333,solved,0.007654521004824694,200,0.20044763650032224,-1,0.9998960102184584,1.0,True,arc,0.31,0.09,4.216966872441399e-05,solved,,L2_00059
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.10660745674444315,-3.1982237023332942,solved,0.010734982401220478,200,0.20615069035043046,0,0.9997983160077393,1.0,True,arc,0.34,0.10,1.2249033776390306e-05,solved,,L2_00060
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.11993338883749854,-3.5980016651249564,solved,0.028825303946885678,200,0.2054664140738483,0,0.9999074967084303,1.0,True,1,0.38,0.17,1.352621870820414e-05,solved,,L2_00061
1.5,0.0,-1.5,0.05,-0.0,-3.2,-0.13325932093055393,-3.997779627916618,solved,0.046760208080314225,200,0.2059257201569335,0,0.9995675780546435,1.0,True,1,0.41,0.13,3.3703598145045158e-06,solved,,L2_00062
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.13325932093055393,3.997779627916618,solved,0.3233696337428358,200,0.08438195945740945,-1,0.9995308446207241,1.0,True,1,0.51,0.20,0.00020289058976337795,solved,,L2_00063
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.11993338883749853,3.598001665124956,solved,0.3037814415796612,200,0.08229345872505484,-1,0.9996909610402716,1.0,True,1,0.49,0.22,3.1663664340981795e-06,solved,,L2_00064
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.10660745674444315,3.1982237023332942,solved,0.28406796309245824,200,0.08132630712006855,-1,0.9995933581687864,1.0,True,1,0.50,0.22,1.5911861659279047e-05,solved,,L2_00065
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.09328152465138774,2.7984457395416324,solved,0.2642412419846013,200,0.08152008821363041,-1,0.9998173970061798,1.0,True,1,0.49,0.29,1.071690882640413e-05,solved,,L2_00066
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.07995559255833236,2.3986677767499707,solved,0.24434729965578875,200,0.08284572639758733,-1,0.9996871914066338,1.0,True,1,0.49,0.20,5.4775111689793634e-05,solved,,L2_00067
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.06662966046527696,1.998889813958309,solved,0.22431168603491422,200,0.08532895964748019,-1,0.9996222235087502,1.0,True,1,0.48,0.18,5.591425126794114e-06,solved,,L2_00068
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.05330372837222156,1.5991118511666467,solved,0.20430720423146614,200,0.08896953524761582,-1,0.9995687172718732,1.0,True,1,0.46,0.17,6.028564902837985e-06,solved,,L2_00069
