N,seed,K,scp_success,scp_reason,scp_time,scp_iterations,scp_cost,scp_min_dist,scp_worst_violation,contact_success,contact_reason,contact_time,contact_contacts,contact_max_contacts_single_pair,contact_cost,contact_min_dist,position_rmse,max_position_deviation
4,32,100,True,converged,0.02794504165649414,2.0,1.403058509108325,0.49999999999999994,0.0,True,converged,0.0014284170465543866,1.0,1.0,1.4309928802608964,0.5000558367081366,0.05200985360908524,0.10866611300618319
4,33,100,True,converged,0.005228996276855469,0.0,0.8719412031285854,0.6382581016677712,0.0,True,converged,0.0003073749830946326,0.0,0.0,0.8892875350742875,0.6370159273416637,0.04247363517091159,0.08439585782073583
4,34,100,True,converged,0.0955038070678711,3.0,0.6410380305104542,0.5000001904491391,0.0,True,converged,0.0014834579778835177,1.0,1.0,0.6538600041902881,0.5000119183919587,0.036330072711122936,0.08353758556858497
4,35,100,True,converged,0.005192995071411133,0.0,0.6588207880732404,0.9233339246812349,0.0,True,converged,0.0003452500095590949,0.0,0.0,0.6719273186989785,0.9227597505387225,0.03691981185592321,0.08296433245925396
4,36,100,True,converged,0.005323886871337891,0.0,0.31888234108048213,0.6426173402473726,0.0,True,converged,0.000331666087731719,0.0,0.0,0.32522616210896155,0.6424610946347908,0.025685679957339932,0.048252317874765895
4,37,100,True,converged,0.005337238311767578,0.0,1.1819502444943157,0.6296301209556446,0.0,True,converged,0.0003250419395044446,0.0,0.0,1.2054638727191755,0.6291176956113829,0.04945103998411035,0.09334236104208
4,38,100,True,converged,0.005231142044067383,0.0,0.8977257769526239,1.581396841021821,0.0,True,converged,0.00031520798802375793,0.0,0.0,0.9155850652479348,1.5811185791402043,0.0430970635153565,0.08269807703927551
4,39,100,True,converged,0.005316257476806641,0.0,0.484815919924462,2.294588544396286,0.0,True,converged,0.0003204579697921872,0.0,0.0,0.4944608109439435,2.293575831147936,0.03167118172857795,0.07265058550913911
4,40,100,True,converged,0.1934831142425537,3.0,1.3054071039423798,0.5001239797368615,0.0,True,converged,0.0034194999607279897,2.0,1.0,1.3314575333762206,0.5000006996159713,0.05634860172713708,0.12256838529581984
4,41,100,True,converged,0.005384922027587891,0.0,0.4220928610661332,0.8350246004961849,0.0,True,converged,0.0003612079890444875,0.0,0.0,0.4304899443255244,0.8328045118034436,0.02955152078618617,0.05804656407359455
4,42,100,True,converged,0.005323886871337891,0.0,0.9078491104108536,2.405214737008937,0.0,True,converged,0.000323957996442914,0.0,0.0,0.9259097915316594,2.4051576940298687,0.04333937741697807,0.08778152531541053
4,43,100,True,converged,0.03468918800354004,2.0,0.4941630476156028,0.5000198160537024,0.0,True,converged,0.0013776669511571527,1.0,1.0,0.5040626182445385,0.5000253595843898,0.030096077957140234,0.061576112814909365
4,44,100,True,converged,0.005469322204589844,0.0,0.5732443306189734,0.6065701712352796,0.0,True,converged,0.0003383329603821039,0.0,0.0,0.5846484097119558,0.6065011709392718,0.034438618082702405,0.06505436972264882
4,45,100,True,converged,0.12596774101257324,3.0,0.8734258025902973,0.5000020747805524,0.0,True,converged,0.0016508339904248714,1.0,1.0,0.8909622301265545,0.5000076495206977,0.04486911942963515,0.0857682325670319
4,46,100,True,converged,0.0052759647369384766,0.0,0.4287975803057092,0.8796527200105551,0.0,True,converged,0.0003867499763146043,0.0,0.0,0.43732804673946457,0.8796537418317253,0.02978530112242274,0.05891260650054595
4,47,100,True,converged,0.03702998161315918,2.0,0.9307997754838072,0.5000037915549986,0.0,True,converged,0.0015550419921055436,1.0,1.0,0.9492888262407829,0.5000365400084732,0.050198929708570025,0.10255353181906258
4,48,100,True,converged,0.005411863327026367,0.0,1.2708805927243771,0.8151517963940286,0.0,True,converged,0.0003664169926196337,0.0,0.0,1.296163394529876,0.8151472660282375,0.05127766089172282,0.09688196383211962
4,49,100,True,converged,0.31245899200439453,4.0,1.03860370487612,0.500000002448375,0.0,True,converged,0.0036913329968228936,2.0,1.0,1.0594342636063439,0.5000049521089589,0.04689065305453787,0.090848441285176
6,0,100,True,converged,0.11124897003173828,2.0,1.4422589924527955,0.5,0.0,True,converged,0.0028682079864665866,1.0,1.0,1.4710327287976983,0.5000377940447548,0.06616370070736435,0.14492788503085102
6,1,100,True,converged,0.10257077217102051,2.0,1.532378552975037,0.5000009893065239,0.0,True,converged,0.006545624928548932,2.0,1.0,1.5629271348002038,0.5000038503475908,0.06390987950345456,0.12482394250419039
