N,seed,K,scp_success,scp_reason,scp_time,scp_iterations,scp_cost,scp_min_dist,scp_worst_violation,contact_success,contact_reason,contact_time,contact_contacts,contact_max_contacts_single_pair,contact_cost,contact_cost_continuous,contact_min_dist,position_rmse,max_position_deviation,same_homotopy_class,n_crossings_scp,n_crossings_contact,scp_error
4,0,200,True,converged,0.2849290370941162,2.0,0.9871104832025609,0.49999999999999956,0.0,True,converged,0.0018990000244230032,1,1,0.9871375382434386,0.9870896523130694,0.5000479010121816,0.0008643606296733836,0.0019305654031101752,True,4.0,4.0,
4,1,200,True,converged,0.01228785514831543,0.0,0.5809079299010974,0.533441156338164,0.0,True,converged,0.0003902500029653311,0,0,0.5809224518732491,0.580894571316767,0.5334421432146731,1.0093489086389821e-05,2.2711757685332817e-05,True,3.0,3.0,
4,2,200,True,converged,0.012483835220336914,0.0,0.2826131803730032,1.0617578464497568,0.0,True,converged,0.00043979097972624004,0,0,0.2826202453492654,0.28260668138786577,1.0617579883903985,7.040181755867928e-06,1.7243309841939622e-05,True,2.0,2.0,
4,3,200,True,converged,0.012224197387695312,0.0,1.0467588251341888,1.0430680080584294,0.0,True,converged,0.0003798340039793402,0,0,1.0467849927964394,1.0467347538221632,1.0430680080584283,1.3549116617882257e-05,2.5608003941749738e-05,True,4.0,4.0,
4,4,200,True,converged,0.0419619083404541,1.0,0.5457468797495627,0.5000000000000004,0.0,True,converged,0.0016271250206045806,1,1,0.5457611016397115,0.5457349085925179,0.5008977323526993,0.00023255434974934545,0.000539482757902385,True,6.0,6.0,
4,5,200,True,converged,0.01222991943359375,0.0,0.23977379777777239,1.1132139434683757,0.0,True,converged,0.00044308300130069256,0,0,0.2397797918230162,0.2397682839289632,1.1132139642935857,6.484679649133196e-06,1.3139465132684114e-05,True,1.0,1.0,
4,6,200,True,converged,0.012340784072875977,0.0,1.1571989602694248,0.7633307362102135,0.0,True,converged,0.00039474997902289033,0,0,1.157227888797011,1.1571723492711894,0.7633306979383154,1.4245958754638203e-05,2.5037304002502026e-05,True,3.0,3.0,
4,7,200,True,converged,0.012235164642333984,0.0,0.8595703120498057,1.8853738763019103,0.0,True,converged,0.00041808298556134105,0,0,0.8595918002332025,0.8595505453330682,1.8853738749856157,1.227802091684815e-05,2.0407270759425724e-05,True,0.0,0.0,
4,8,200,True,converged,1.6799170970916748,5.0,1.1074321240825975,0.49988352697049077,0.0,True,converged,0.008051707991398871,3,1,1.1075819281149184,1.1075284921143287,0.500052914572005,0.002912789352166828,0.0063246741660765715,True,4.0,4.0,
4,9,200,True,converged,0.012485980987548828,0.0,0.5509023393176355,1.0186947012224439,0.0,True,converged,0.0004395419964566827,0,0,0.5509161111875283,0.5508896707431878,1.0186942669180954,9.82935393736144e-06,1.968324752187972e-05,True,1.0,1.0,
4,10,200,True,converged,0.32106494903564453,2.0,0.8709914615068208,0.5000585431855598,0.0,True,converged,0.0017322079802397639,1,1,0.8710191164397463,0.870977199208521,0.5001920962805816,0.0017500401567529312,0.0040548004931523825,True,2.0,2.0,
4,11,200,True,converged,0.012158870697021484,0.0,1.0266492256409874,1.830468476210738,0.0,True,converged,0.00047720898874104023,0,0,1.0266748905883862,1.026625616770197,1.83046869897958,1.3418337378828504e-05,2.750771998433981e-05,True,2.0,2.0,
4,12,200,True,converged,0.012260198593139648,0.0,0.2535992520810164,1.5861178185904663,0.0,True,converged,0.00039962498703971505,0,0,0.2536055917453364,0.25359342030145093,1.5861180690481778,6.669014312366644e-06,1.3920747024105049e-05,True,1.0,1.0,
4,13,200,True,converged,0.012179851531982422,0.0,0.6340132470893352,2.7837197274116887,0.0,True,converged,0.00045445800060406327,0,0,0.634029096628039,0.6339986672927933,2.7837197274116887,1.0544763197923188e-05,1.9613524614536725e-05,True,0.0,0.0,
4,14,200,True,converged,0.013058900833129883,0.0,0.345047590368911,2.1208963897222053,0.0,True,converged,0.00046616699546575546,0,0,0.34505621612738413,0.34503965563933253,2.120896396812714,7.779060778352977e-06,1.6526087971152326e-05,True,0.0,0.0,
4,15,200,True,converged,0.1718919277191162,2.0,0.9287697024343183,0.5000000233195502,0.0,True,converged,0.0018826249870471656,1,1,0.9287992425323991,0.9287546605972262,0.5003277260746845,9.087642898827156e-05,0.00020852200689185858,True,1.0,1.0,
4,16,200,True,converged,0.05800485610961914,1.0,0.45680089187392836,0.5000000000000001,0.0,True,converged,0.00402625001152046,1,1,0.45681234432057294,0.4567904197495657,0.5000334599117607,3.770376433275797e-05,8.682678393654113e-05,True,1.0,1.0,
4,17,200,True,converged,0.012240886688232422,0.0,0.7449887456962458,0.9912267846767702,0.0,True,converged,0.00042475000373087823,0,0,0.7450073694837025,0.7449716139022521,0.9912272000538911,1.1430428760332936e-05,2.5672052678679592e-05,True,4.0,4.0,
4,18,200,True,converged,0.012129783630371094,0.0,0.9773775637849748,0.7770176501609897,0.0,True,converged,0.0004106669803149998,0,0,0.9774019970024135,0.9773550879674897,0.7770180074356526,1.309238741340532e-05,2.5838225060911343e-05,True,5.0,5.0,
4,19,200,True,converged,0.012324094772338867,0.0,0.6884933365381343,1.3507945007615463,0.0,True,converged,0.0003879590076394379,0,0,0.6885105480109774,0.6884775039150567,1.3507952270504313,1.0988477820522637e-05,2.685159000305744e-05,True,2.0,2.0,
4,20,200,True,converged,0.012410163879394531,0.0,1.1321312411199083,1.1944573517780241,0.0,True,converged,0.0004232079954817891,0,0,1.1321595429858484,1.1321052065800457,1.1944567059002382,1.4090813041977741e-05,2.7721553850823342e-05,True,1.0,1.0,
4,21,200,True,converged,0.01348114013671875,0.0,0.6427692154407436,0.9612982571674705,0.0,True,converged,0.0005434170016087592,0,0,0.6427852838677108,0.6427544342915672,0.9612984260683982,1.0617327153924204e-05,1.7414057225850773e-05,True,3.0,3.0,
4,22,200,True,converged,0.012504100799560547,0.0,1.0468937145488573,1.3162342897995585,0.0,True,converged,0.0003905000048689544,0,0,1.0469198855831736,1.0468696401349078,1.3162354511902563,1.3549989586450853e-05,2.739134420809028e-05,True,3.0,3.0,
4,23,200,True,converged,0.09427309036254883,2.0,1.136539422057162,0.4999999999999998,0.0,True,converged,0.001721875014482066,1,1,1.136569675727657,1.13651511667302,0.5002887939271822,0.0004756561103412249,0.0010870117531630167,True,4.0,4.0,
4,24,200,True,converged,0.012475967407226562,0.0,1.1663110118422986,1.996583135399724,0.0,True,converged,0.0004302909947000444,0,0,1.1663401681597847,1.1662841913029243,1.9965831353997177,1.4301936757448127e-05,2.3148040251691428e-05,True,1.0,1.0,
4,25,200,True,converged,0.012369871139526367,0.0,0.7419891027508945,2.1801792725273765,0.0,True,converged,0.00042533400119282305,0,0,0.7420076515510268,0.7419720399368218,2.1801793251782544,1.1407393654659689e-05,2.3466178401400737e-05,True,3.0,3.0,
4,26,200,True,converged,1.773547887802124,3.0,1.1453791969484952,0.5000424745258831,0.0,True,converged,0.0019507500110194087,1,1,1.1454070672497414,1.1453506034419276,0.5000385269837935,0.0004030063607162387,0.0009128589873025271,True,4.0,4.0,
4,27,200,True,converged,0.30144691467285156,2.0,1.3905269381120482,0.49992705000328064,0.0,True,converged,0.0020766250090673566,1,1,1.3905628578859541,1.3904960756209,0.5000189965188572,7.369988309818262e-05,0.00016383459777971423,True,1.0,1.0,
4,28,200,True,converged,0.01218271255493164,0.0,0.5865347743596181,0.81485768930655,0.0,True,converged,0.0004188750172033906,0,0,0.5865494369958483,0.5865212863801251,0.8148581349465769,1.0142255525825587e-05,1.9583636172923404e-05,True,4.0,4.0,
4,29,200,True,converged,0.012581110000610352,0.0,0.6632269199716561,3.432054393925078,0.0,True,converged,0.0004037500184495002,0,0,0.663243499815667,0.6632116683762067,3.432054395853476,1.0784964950995214e-05,2.2142295105351792e-05,True,4.0,4.0,
4,30,200,True,converged,0.013447284698486328,0.0,0.739278738864893,0.7133005793505545,0.0,True,converged,0.000596124998992309,0,0,0.7392972199093159,0.7392617383784675,0.7133020357023588,1.1386539929387411e-05,2.4547197628741453e-05,True,4.0,4.0,
4,31,200,True,converged,0.3913400173187256,2.0,0.8874611209969401,0.5,0.0,True,converged,0.0018537919968366623,1,1,0.8874855493131928,0.8874429426111654,0.500213350741473,0.0006774010232969172,0.0015378075953910693,True,4.0,4.0,
4,32,200,True,converged,0.08669900894165039,2.0,1.4310159112712295,0.4999999999999998,0.0,True,converged,0.001989416981814429,1,1,1.4310616135444674,1.4309928802608964,0.5007142517252109,0.00231817299224201,0.005366228274264452,True,6.0,6.0,
4,33,200,True,converged,0.012602090835571289,0.0,0.8893079856398769,0.6382604374313046,0.0,True,converged,0.00040337498649023473,0,0,0.8893302172279427,0.8892875350742875,0.638261216424594,1.2488600161117777e-05,2.2746309368366362e-05,True,4.0,4.0,
4,34,200,True,converged,0.3423631191253662,3.0,0.6538762328549986,0.5000076661307787,0.0,True,converged,0.0019667079905048013,1,1,0.6538923544228052,0.6538600041902881,0.5000000000132351,0.001317329651590875,0.0030121324825706382,True,3.0,3.0,
4,35,200,True,converged,0.013252735137939453,0.0,0.6719427707245156,0.9233371773832616,0.0,True,converged,0.00044908400741405785,0,0,0.6719595684539008,0.6719273186989785,0.9233382635433249,1.0855599394896722e-05,2.23604857091859e-05,True,0.0,0.0,
4,36,200,True,converged,0.013365983963012695,0.0,0.32523364119609244,0.6426174946507639,0.0,True,converged,0.0004092500021215528,0,0,0.32524177163060247,0.32522616210896155,0.6426175461296548,7.55240717056765e-06,1.3004929132846707e-05,True,2.0,2.0,
4,37,200,True,converged,0.01233220100402832,0.0,1.2054915942569477,0.6296325955271719,0.0,True,converged,0.00043395799002610147,0,0,1.2055217300400212,1.2054638727191755,0.6296334213749634,1.454017918172563e-05,2.5157564320101106e-05,True,1.0,1.0,
4,38,200,True,converged,0.01292109489440918,0.0,0.9156061205665924,1.5813948923191643,0.0,True,converged,0.0004328330105636269,0,0,0.9156290095751606,0.9155850652479348,1.5813942442676965,1.2671907930272797e-05,2.2288724743230914e-05,True,3.0,3.0,
4,39,200,True,converged,0.012853145599365234,0.0,0.4944721818480065,2.293830092712345,0.0,True,converged,0.0004881670174654573,0,0,0.4944845430344954,0.4944608109439435,2.293830512341753,9.312335137754365e-06,1.9580732237331508e-05,True,1.0,1.0,
4,40,200,True,converged,0.8729968070983887,4.0,1.3314729008676947,0.5000000717838158,0.0,True,converged,0.0046449590008705854,2,1,1.331521641532154,1.3314575333762206,0.5000599759700678,0.004371145684830971,0.010293640407110614,True,4.0,4.0,
4,41,200,True,converged,0.01353001594543457,0.0,0.4304998441188922,0.8328423933764155,0.0,True,converged,0.0005422910035122186,0,0,0.4305106060768995,0.4304899443255244,0.8328422150130446,8.689087377635073e-06,1.564466714690092e-05,True,2.0,2.0,
4,42,200,True,converged,0.01357889175415039,0.0,0.9259310842836368,2.405214889627187,0.0,True,converged,0.0005428750009741634,0,0,0.9259542314033928,0.9259097915316594,2.405214940533364,1.2743155926761255e-05,2.3658811973258435e-05,True,3.0,3.0,
4,43,200,True,converged,0.12904095649719238,2.0,0.5040718122604899,0.5000000000000002,0.0,True,converged,0.002166416001273319,1,1,0.5040868617286681,0.5040626182445385,0.500177145766335,0.0011628719614986663,0.00269720091574836,True,2.0,2.0,
4,44,200,True,converged,0.014000892639160156,0.0,0.5846618546217042,0.6065710514321445,0.0,True,converged,0.0005223749903962016,0,0,0.5846764704372818,0.5846484097119558,0.6065713459382447,1.0126049479637844e-05,1.7533405758890856e-05,True,4.0,4.0,
4,45,200,True,converged,0.6749041080474854,3.0,0.8909563568302297,0.5002110252339268,0.0,True,converged,0.0023109170142561197,1,1,0.8910051564118067,0.8909622301265543,0.5004806050830796,0.002782349056081679,0.006399828623445302,True,4.0,4.0,
4,46,200,True,converged,0.013885974884033203,0.0,0.4373381037857529,0.8796526735036924,0.0,True,converged,0.0006846659816801548,0,0,0.43734903669170433,0.43732804673946457,0.8796526589747211,8.757826234757e-06,1.5878082265502017e-05,True,1.0,1.0,
4,47,200,True,converged,0.17647576332092285,2.0,0.9492763939663333,0.5002907868971083,0.0,True,converged,0.0018903329910244793,1,1,0.9493345023305506,0.9492888262407829,0.5011300339975183,0.003992390938444585,0.009206440530264575,True,3.0,3.0,
4,48,200,True,converged,0.012599706649780273,0.0,1.2961932018458096,0.8151473545891901,0.0,True,converged,0.00046733301132917404,0,0,1.296225605055702,1.296163394529876,0.8151473533860303,1.5077263847744835e-05,2.6111555453194857e-05,True,3.0,3.0,
4,49,200,True,converged,0.8842291831970215,3.0,1.0594242969848668,0.5000137158104402,0.0,True,converged,0.004189750005025417,2,1,1.0594860677795972,1.0594342636063439,0.5001514077664403,0.005736658941907436,0.014236654256340842,True,4.0,4.0,
6,0,200,True,converged,0.2981109619140625,2.0,1.4710050384195639,0.5000056245226577,0.0,True,converged,0.0034232909965794533,1,1,1.4711033310054535,1.4710327287976983,0.5084142393835117,0.002014733652011814,0.00572681629916214,True,6.0,6.0,
6,1,200,True,converged,0.40764808654785156,2.0,1.5629550536924566,0.500002591820369,0.0,True,converged,0.009210916003212333,2,1,1.5630022174308478,1.5629271348002032,0.5001893359251328,0.0012152075485211751,0.0035203107337234488,True,9.0,9.0,
6,2,200,True,converged,0.6207411289215088,3.0,1.0200487233871767,0.49999999999999983,0.0,True,converged,0.008324541995534673,2,1,1.0201135030535862,1.0200644909253371,0.5001469250034464,0.0030125676537509044,0.00818818822355661,True,6.0,6.0,
6,3,200,True,converged,0.6023201942443848,3.0,0.9567711126362775,0.5001505068011814,0.0,True,converged,0.0034322919964324683,1,1,0.9568135572613471,0.9567673621096395,0.5003179498656296,0.005390711120190318,0.015213200200665843,True,6.0,6.0,
6,4,200,True,converged,0.017868995666503906,0.0,0.6832984150958943,0.9324300325017779,0.0,True,converged,0.0009884170140139759,0,0,0.683315496702157,0.6832827019354212,0.9324301956997314,1.2114784318090343e-05,1.9319819527787225e-05,True,7.0,7.0,
6,5,200,True,converged,0.01797199249267578,0.0,0.7658617079099328,0.8161049846002194,0.0,True,converged,0.0009141249756794423,0,0,0.7658808534953128,0.765844096120339,0.8161056604973582,1.2825835278454888e-05,2.6827814959779974e-05,True,3.0,3.0,
6,6,200,True,converged,0.018018007278442383,0.0,1.6578689948244816,0.6388060483454577,0.0,True,converged,0.0008984169980976731,0,0,1.6579104394770354,1.657830870395998,0.6388059505715803,1.887059460240335e-05,3.253699403051037e-05,True,10.0,10.0,
6,7,200,True,converged,0.01776885986328125,0.0,1.2984229852828746,0.7319233508163706,0.0,True,converged,0.0009672090236563236,0,0,1.2984554442344938,1.298393126690671,0.7319232947342982,1.6700080996152943e-05,3.3672275128571834e-05,True,6.0,6.0,
6,8,200,True,converged,0.017595767974853516,0.0,1.1592970829728075,1.2835544699667434,0.0,True,converged,0.0009358749957755208,0,0,1.159326063950775,1.1592704237259863,1.2835544370724672,1.5780030982326108e-05,3.475225998486086e-05,True,11.0,11.0,
6,9,200,True,converged,0.5779139995574951,3.0,0.94780196780925,0.500004836648546,0.0,True,converged,0.00838370798737742,2,1,0.9478296753369286,0.9477840506742968,0.5000691348027769,0.001957956006198274,0.0058690634361993795,True,6.0,6.0,
6,10,200,True,converged,0.7885651588439941,3.0,1.0612128509267165,0.5000062393873074,0.0,True,converged,0.0037055829889141023,1,1,1.0612511885043991,1.0611993803501378,0.5001150503727271,0.004896005572213935,0.013510723357518134,True,6.0,6.0,
6,11,200,True,converged,0.01781296730041504,0.0,1.074593781031978,1.01739127676604,0.0,True,converged,0.0009627499966882169,0,0,1.0746206445332747,1.0745690696260217,1.0173912139908903,1.5192618814158945e-05,2.7642792713517384e-05,True,9.0,9.0,
6,12,200,True,converged,0.01827406883239746,0.0,0.9787031167105007,0.5193116756887634,0.0,True,converged,0.000900583021575585,0,0,0.9787275830650508,0.9786806104104873,0.5193115617670151,1.4498930420198923e-05,3.425061434291442e-05,True,10.0,10.0,
6,13,200,True,converged,0.01886606216430664,0.0,1.7452911544947511,0.8796800180686695,0.0,True,converged,0.001023666001856327,0,0,1.74533478459202,1.7452510197024296,0.8796795409417495,1.936174178115419e-05,3.721669501241493e-05,True,10.0,10.0,
6,14,200,True,converged,0.017607927322387695,0.0,1.0651073538625233,0.5604053681069684,0.0,True,converged,0.0009590830013621598,0,0,1.0651339802149982,1.065082860606864,0.5604054407544908,1.5125410551936667e-05,3.083010872822154e-05,True,9.0,9.0,
6,15,200,True,converged,0.017585039138793945,0.0,0.4275057114648491,1.473191942077614,0.0,True,converged,0.0008576250111218542,0,0,0.42751639857325874,0.42749588052466386,1.4731919381695666,9.582557649119931e-06,1.5627283997224817e-05,True,8.0,8.0,
6,16,200,True,converged,0.01762223243713379,0.0,1.1296679936049283,0.5218246937693835,0.0,True,converged,0.0009349999891128391,0,0,1.1296962338926966,1.1296420157099516,0.5218268719684175,1.5577074326125234e-05,2.9161109503859492e-05,True,11.0,11.0,
6,17,200,True,converged,0.01749277114868164,0.0,1.1894318644187238,0.7005711650297758,0.0,True,converged,0.0010639170068316162,0,0,1.1894615987285586,1.1894045121911399,0.700570655559137,1.5983808382221865e-05,3.388067023840737e-05,True,8.0,8.0,
6,18,200,False,infeasible,,,,,,True,converged,0.015561374981189147,3,1,1.0651741433849897,1.0651225544404384,0.5000045012786506,,,,,,"OSQP failed: status='maximum iterations reached', code=7, iter=10000, prim_res=0.00011178205671158311, dual_res=2.7322949776587002e-06"
6,19,200,True,converged,0.49422717094421387,2.0,1.6205725464899192,0.5000172949501899,0.0,True,converged,0.007645125006092712,2,1,1.6206326203576702,1.6205546694114843,0.5003998901169773,0.0032569147832574013,0.00698616732495045,True,10.0,10.0,
6,20,200,True,converged,0.02126908302307129,0.0,0.7258398308946012,0.8074247000497619,0.0,True,converged,0.0010139579826500267,0,0,0.7258579759830825,0.7258231394498551,0.8074242381220967,1.2486217001291082e-05,2.2387857205429937e-05,True,7.0,7.0,
6,21,200,True,converged,0.019632816314697266,0.0,1.0057817711670052,0.6224184146773452,0.0,True,converged,0.0010966249974444509,0,0,1.0058069144540691,1.0057586421650608,0.6224204574342137,1.4698139336272706e-05,3.0173859888549424e-05,True,8.0,8.0,
6,22,200,True,converged,0.017870664596557617,0.0,2.0772986662420014,0.5798200664448944,0.0,True,converged,0.0009270419832319021,0,0,2.0773505961120597,2.0772508965903063,0.57982115807174,2.1123211677012335e-05,3.5653937331930205e-05,True,7.0,7.0,
6,23,200,True,converged,1.2911360263824463,3.0,0.9785621421552461,0.5000000000981372,0.0,True,converged,0.00995966701884754,2,1,0.978630735545707,0.9785835611376706,0.5006166806187071,0.005152287633992382,0.014420530058862154,True,11.0,11.0,
6,24,200,True,converged,2.6126720905303955,4.0,1.5382646523986399,0.5000000040996111,0.0,True,converged,0.01577320898650214,3,1,1.5383230995917716,1.5382484251994617,0.5000014913523868,0.010460290911404135,0.03036333938260139,True,8.0,8.0,
6,25,200,True,converged,0.01817798614501953,0.0,0.6099041961444301,0.7589635814777024,0.0,True,converged,0.0010408750094939023,0,0,0.6099194429869612,0.6098901707606517,0.7589630519879783,1.144567185633099e-05,2.4556014642051396e-05,True,1.0,1.0,
6,26,200,True,converged,0.018805980682373047,0.0,0.76239249973358,1.196627736877543,0.0,True,converged,0.0010317919950466603,0,0,0.7624115585930923,0.7623749677220505,1.1966275123065877,1.2796753005862034e-05,2.979443620944034e-05,True,3.0,3.0,
6,27,200,True,converged,0.01829385757446289,0.0,1.1999653023362389,0.8273094506135624,0.0,True,converged,0.0009487920033279806,0,0,1.1999952999688555,1.1999377078812525,0.8273094911283256,1.605442753462109e-05,3.251164048581009e-05,True,5.0,5.0,
6,28,200,True,converged,0.16865992546081543,1.0,0.9539661724003927,0.5000000000000006,0.0,True,converged,0.0027822499978356063,1,1,0.9539907156880516,0.9539449302022552,0.5014627571133252,0.0003150718304889646,0.0008868440621358704,True,9.0,9.0,
6,29,200,True,converged,0.16302204132080078,1.0,1.3924881161950755,0.4999999999999999,0.0,True,converged,0.0034919170138891786,1,1,1.3925239657999466,1.3924571335660363,0.5026274622121991,0.0005113356747212741,0.0014534564579845575,True,7.0,7.0,
6,30,200,True,converged,0.3513169288635254,2.0,0.5638359160968607,0.49999999999999983,0.0,True,converged,0.007460208988049999,2,1,0.5638504304234107,0.5638233593752046,0.5000054850787204,0.0002510917085398497,0.0007001335658478741,True,3.0,3.0,
6,31,200,True,converged,0.01841568946838379,0.0,1.3022550957017878,0.5099738016773449,0.0,True,converged,0.0011073329951614141,0,0,1.302287650451378,1.3022251489862047,0.5099728865491924,1.6724706794414155e-05,3.1840545767486014e-05,True,7.0,7.0,
6,32,200,True,converged,0.018042802810668945,0.0,0.9402610792550221,0.7305378445488528,0.0,True,converged,0.0009225000103469938,0,0,0.9402845846066885,0.9402394569697972,0.7305379439362589,1.4211329525184334e-05,3.015229224608529e-05,True,8.0,8.0,
6,33,200,True,converged,0.01830911636352539,0.0,0.8558409215923595,1.623556872742769,0.0,True,converged,0.0010509999992791563,0,0,0.8558623165456085,0.8558212406368013,1.6235568998434455,1.3558355100595451e-05,3.205932703100722e-05,True,11.0,11.0,
6,34,200,True,converged,1.2173542976379395,3.0,1.4362187972411968,0.5000000000000002,0.0,True,converged,0.007730749988695607,2,1,1.4362654462254165,1.4361960309735582,0.5001312410115655,0.0027751890188516637,0.0063512561232031695,True,7.0,7.0,
6,35,200,True,converged,0.31345295906066895,2.0,0.9707370540834275,0.5000151488086035,0.0,True,converged,0.0037544160149991512,1,1,0.9707842643018171,0.970737672280221,0.501668108766453,0.0009556910725651421,0.00271600728700402,True,9.0,9.0,
6,36,200,True,converged,0.3365299701690674,2.0,0.820720562059506,0.4999999999999999,0.0,True,converged,0.007444332994055003,2,1,0.8207453423223154,0.8207059435408963,0.5003592497447656,0.0013776984782836413,0.0034453728339384135,True,9.0,9.0,
6,37,200,True,converged,0.3345067501068115,2.0,1.5592628195798053,0.49999999999999994,0.0,True,converged,0.0037624580145347863,1,1,1.5593119898610825,1.5592371488981647,0.5018291721510476,0.002028361127040991,0.005700417389160165,True,8.0,8.0,
6,38,200,True,converged,2.516834020614624,4.0,1.0448499658208654,0.5000128272472906,0.0,True,converged,0.003820374986389652,1,1,1.0449181833914412,1.044867504771582,0.500531714237129,0.0026021685358370407,0.007134859433004135,True,5.0,5.0,
6,39,200,True,converged,0.019529104232788086,0.0,1.1425840988963418,1.2530264237573168,0.0,True,converged,0.001401207991875708,0,0,1.1426126620705974,1.1425578239820382,1.2530261110492713,1.5665871789335837e-05,3.7936777194074916e-05,True,8.0,8.0,
6,40,200,True,converged,1.0670037269592285,3.0,1.2996480880978576,0.5000001891912332,0.0,True,converged,0.003903959004674107,1,1,1.2997570429340877,1.2996946326192147,0.5032556167870764,0.0036791806220844935,0.010344625304581018,True,8.0,8.0,
6,41,200,True,converged,1.12785005569458,3.0,0.9690987914010953,0.49999677144942717,0.0,True,converged,0.004104874999029562,1,1,0.9691246448752779,0.969078086147155,0.5001291339274753,0.0003021077628126229,0.0008344567685395624,True,7.0,7.0,
6,42,200,True,converged,0.018004894256591797,0.0,1.2751861469749204,1.119897150866696,0.0,True,converged,0.0009107090008910745,0,0,1.2752180250346277,1.275156822738075,1.1198971508666933,1.6549972370939176e-05,2.9685722425546825e-05,True,10.0,10.0,
6,43,200,True,converged,0.5318877696990967,3.0,0.8191111061858424,0.5000018352734945,0.0,True,converged,0.0033275829919148237,1,1,0.8191793247726109,0.819139977459279,0.5019404203897592,0.004450006204275688,0.012627901277859586,True,4.0,4.0,
6,44,200,True,converged,6.111954927444458,4.0,1.628801140716102,0.5000243338193188,0.0,True,converged,0.016124249988934025,3,1,1.620532393670836,1.6204538443439227,0.5001273870440239,0.21269965119787587,0.6830965763733643,False,11.0,11.0,
6,45,200,True,converged,0.46079397201538086,2.0,1.1459477685531232,0.5000007173072643,0.0,True,converged,0.007122499984689057,2,1,1.145984221632411,1.1459290965360052,0.500027542356683,0.001348199387766231,0.004150256412626456,True,7.0,7.0,
6,46,200,True,converged,0.29551005363464355,2.0,1.4435734553466273,0.5000000000000001,0.0,True,converged,0.0037263330013956875,1,1,1.4436103438564944,1.4435410578861196,0.5005214656571603,0.00033904585449419,0.0009580070189096442,True,10.0,10.0,
6,47,200,True,converged,3.2055301666259766,4.0,0.9265905051128812,0.5000000010380776,0.0,True,converged,0.007504583016270772,2,1,0.9266448145734305,0.9265986494547188,0.5000806355785552,0.00807325784792964,0.022904683075243255,True,6.0,6.0,
6,48,200,True,converged,0.26818203926086426,2.0,1.2025119990766975,0.4999999999999998,0.0,True,converged,0.024025665974477306,2,1,1.2025445540143151,1.2024868227003997,0.5002731882522823,0.0009489905178175012,0.002524410431991587,True,8.0,8.0,
6,49,200,True,converged,1.8011000156402588,3.0,0.5450396425121423,0.5002876324699799,0.0,True,converged,0.0033475829986855388,1,1,0.5450833131443201,0.5450570744609959,0.5009003822046505,0.0027689869530800183,0.0077904339361809785,True,6.0,6.0,
8,0,200,True,converged,2.4941577911376953,3.0,1.5464700301005687,0.5001375277261343,0.0,True,converged,0.006319208012428135,1,1,1.5465158801730128,1.5464416013041342,0.5003932974489221,0.0014044358738266893,0.00454170169407984,True,13.0,13.0,
8,1,200,True,converged,0.025753021240234375,0.0,1.075041258769326,0.8985742335558676,0.0,True,converged,0.002027333015576005,0,0,1.075068133456998,1.0750165370731426,0.8985740661093106,1.6328930113621624e-05,3.525769530616629e-05,True,13.0,13.0,
8,2,200,True,converged,4.621929407119751,3.0,0.7402315486616606,0.4999944882043849,0.0,True,converged,0.03782537500956096,4,1,0.740251065264591,0.7402152658178683,0.5000060646529582,0.0026304643059036257,0.007271512919994602,True,18.0,18.0,
8,3,200,True,converged,5.510323762893677,5.0,1.808865738206034,0.5000000000000002,0.0,True,converged,0.02277404099004343,3,1,1.806865030246106,1.8067770748414174,0.5000898665141681,0.16952202551697598,0.6036901632575079,False,19.0,19.0,
8,4,200,True,converged,0.8726248741149902,2.0,0.8578273126522014,0.5000004653886252,0.0,True,converged,0.005422749993158504,1,1,0.8578557086019236,0.8578145362724274,0.5018298267946135,0.0005438872650803713,0.0017594919554825097,True,8.0,8.0,
8,5,200,True,converged,0.024033069610595703,0.0,0.9721740396309361,0.8410537828794872,0.0,True,converged,0.0019898750178981572,0,0,0.9721983427667134,0.9721516834738593,0.8410532757441288,1.5528059054372914e-05,4.0156996177885e-05,True,11.0,11.0,
8,6,200,True,converged,0.02447199821472168,0.0,1.0156486326291636,0.5918002967654004,0.0,True,converged,0.0017343329964205623,0,0,1.0156740225754228,1.0156252767284297,0.5918003107853081,1.5871461072077512e-05,3.6830127127571834e-05,True,10.0,10.0,
8,7,200,True,converged,2.8308188915252686,3.0,1.08001657688185,0.500091217548894,0.0,True,converged,0.006192500004544854,1,1,1.0800608591960625,1.080008666724354,0.5003878281247601,0.003426603748697782,0.010836231904394988,True,12.0,12.0,
8,8,200,True,converged,1.0328071117401123,2.0,2.02399771376867,0.4999999999999998,0.0,True,converged,0.023125584004446864,3,1,2.024073332940623,2.023976079896691,0.5000508030537432,0.0031750949760132887,0.010028404849745558,True,14.0,14.0,
8,9,200,True,converged,0.8153529167175293,2.0,0.8049951739628644,0.49999999999999994,0.0,True,converged,0.005889957974432036,1,1,0.8050160765393353,0.804977435011509,0.5003495323680439,0.00048120780950344175,0.0015621511621062428,True,8.0,8.0,
8,10,200,True,converged,2.527647018432617,3.0,0.7987067955845839,0.5000137799413117,0.0,True,converged,0.006103624997194856,1,1,0.798742733212219,0.7987043846832227,0.5010734304874717,0.0009193860172260837,0.002998773317256139,True,17.0,17.0,
8,11,200,True,converged,0.023941755294799805,0.0,0.9930964989616141,0.557881603642163,0.0,True,converged,0.0018679169879760593,0,0,0.9931213251327216,0.9930736616707401,0.5578821148090246,1.5694261679910148e-05,3.377210610043312e-05,True,12.0,12.0,
