t,x,y,gap,dual
0.0,1.4999912340318202,1.1750148677905026e-05,0.4999912340778425,0.0
0.001,1.4999649487058533,4.6951827484232406e-05,0.49996494944069503,0.0
0.002,1.4999211778019002,0.00010550562011620314,0.4999211815125737,0.0
0.003,1.4998599627332725,0.000187329246376887,0.49985997443178,0.0
0.004,1.4997813318746005,0.0002923303237898925,0.4997813603644261,0.0
0.005,1.499685320422417,0.00042041017738358316,0.4996853793496838,0.0
0.006,1.4995719650869224,0.0005714697134517077,0.49957207397720205,0.0
0.007,1.49944130288875,0.0007454204937104675,0.4994414881749889,0.0
0.008,1.4992933697531692,0.0009421754769451769,0.49929366579080914,0.0
0.009,1.4991281994308272,0.0011616278237985334,0.4991286494853986,0.0
0.01,1.498945825192143,0.001403700566183142,0.49894648244566575,0.0
0.011,1.4987462873865316,0.001668279992215747,0.4987472158816657,0.0
0.012,1.498529616857445,0.0019552932643216534,0.49853089249793925,0.0
0.013,1.4982958504873227,0.002264637195551474,0.4982975619579566,0.0
0.014,1.4980450243734558,0.0025962203515118203,0.4980472740905679,0.0
0.015,1.4977771726472733,0.0029499348827677417,0.49778007765461774,0.0
0.016,1.497492327127005,0.0033257166911381383,0.4974960200934635,0.0
0.017,1.4971905317559915,0.003723445884586808,0.4971951617705166,0.0
0.018,1.4968718144660418,0.004143042539035721,0.4968775480126424,0.0
0.019,1.4965362155075823,0.004584402802444662,0.4965432372887899,0.0
0.02,1.4961837652888352,0.005047461018408464,0.4961922792130058,0.0
0.021,1.4958145018223616,0.005532089431728796,0.49582473166997776,0.0
0.022,1.4954284600338152,0.006038208711482883,0.49544065045843655,0.0
0.023,1.4950256769436003,0.006565722918825447,0.4950400942577149,0.0
0.024,1.4946061857026627,0.007114559443691671,0.49462311881515464,0.0
0.025,1.494170017829206,0.00768458862744064,0.4941897788039187,0.0
0.026,1.4937172177472735,0.00827573389881441,0.4937401428515671,0.0
0.027,1.4932478125971456,0.008887915283319388,0.4932742631091729,0.0
0.028,1.4927618431249492,0.009521021997308853,0.49279220595154105,0.0
0.029,1.492259340137199,0.010174961239686864,0.49229402868970107,0.0
0.03,1.4917403459268248,0.010849660448613109,0.49177980104227625,0.0
0.031,1.491204884358548,0.0115449899246606,0.49124957466118024,0.0
0.032,1.490653001170744,0.012260887042572737,0.49070342431028724,0.0
0.033,1.4900847263730856,0.01299724556099784,0.4901414094516421,0.0
0.034,1.489500097570597,0.013753985047703659,0.4895635980942574,0.0
0.035,1.4888991512804226,0.014530985582559414,0.48897005753156897,0.0
0.036,1.4882819155550224,0.015328186557251162,0.4883608478696493,0.0
0.037,1.4876484343101184,0.01614547099899965,0.4877360452510138,0.0
0.038,1.486998737657523,0.01698274985331079,0.4870957129881208,0.0
0.039,1.4863328646424154,0.017839932588967773,0.4864399240167454,0.0
0.04,1.4856508465051486,0.018716932140732525,0.4857687442096179,0.0
0.041,1.4849527199014338,0.019613638193155217,0.4850822452463157,0.0
0.042,1.4842385194425378,0.020529978178836547,0.4843804979185762,0.0
0.043,1.4835082870959277,0.021465850234871936,0.48366358067069903,0.0
0.044,1.4827620459342208,0.022421143543112226,0.4829315535589689,0.0
0.045,1.481999843382939,0.023395797483379735,0.48218450239062327,0.0
0.046,1.481221705766159,0.024389694950760286,0.4814224916790619,0.0
0.047,1.48042767553224,0.02540275055880514,0.4806456031804993,0.0
0.048,1.4796177805288462,0.02643487369049116,0.47985390461495947,0.0
0.049,1.4787920621240276,0.027485970011138238,0.4790474777871354,0.0
0.05,1.4779505512036093,0.028555924652736403,0.4782263942427172,0.0
0.051,1.4770932863551058,0.02964468119310431,0.4773907349507671,0.0
0.052,1.476220301740273,0.030752127381789608,0.4765405760115937,0.0
0.053,1.4753316316763256,0.03187815551180564,0.4756759943238096,0.0
0.054,1.474427314222093,0.033022705928556176,0.4747970721529855,0.0
0.055,1.4735073813242845,0.03418565574207327,0.4739038848838366,0.0
0.056,1.4725718694947065,0.03536691660281066,0.47299651378308605,0.0
0.057,1.4716208123744088,0.03656641251014078,0.4720750381476404,0.0
0.058,1.4706542492211256,0.037784040675810565,0.47113954283131965,0.0
0.059,1.4696722131592512,0.039019692572480065,0.47019010693884833,0.0
0.06,1.4686747391848458,0.040273301564080086,0.4692268131022337,0.0
