t,x,y,gap,dual
0.0,1.4997818640766134,0.0002913220535515693,0.4997818923702406,0.0
0.005,1.499129664495925,0.001159451979232915,0.49913011286564357,0.0
0.01,1.4980478005062219,0.00259272525724317,0.4980500441660114,0.0
0.015,1.4965406722961319,0.0045794736633754,0.49654767896502117,0.0
0.02,1.4946126786711507,0.007108034016173533,0.49462958066275653,0.0
0.025,1.4922682188139618,0.010166742682987472,0.492302851146166,0.0
0.03,1.4895116925531358,0.013743931701551013,0.4895750997889041,0.0
0.035,1.4863475002551487,0.017827935990550735,0.48645441464459727,0.0
0.04,1.4827800406843616,0.022407089957658187,0.48294933383857974,0.0
0.045,1.4788137125416054,0.027469728072418965,0.47906882272646767,0.0
0.05,1.4744529160719566,0.03300418393950721,0.47482225297512004,0.0
0.055,1.469702051263393,0.03899879530553706,0.47021938006649466,0.0
0.06,1.4645655159774535,0.04544189661556049,0.46527032200830565,0.0
0.065,1.4590477116516922,0.052321818311626585,0.4599855470337624,0.0
0.07,1.4531530358406106,0.05962689916445283,0.45437584986713486,0.0
0.075,1.4468858890182883,0.0673454721673358,0.4484523424889353,0.0
0.08,1.440250670228,0.07546587240799693,0.4422264354082903,0.0
0.085,1.4332517796939293,0.08397643310643588,0.4357098262925887,0.0
0.09,1.4258936157810074,0.09286549041809752,0.42891448408770394,0.0
0.095,1.4181805783907557,0.10212137899651302,0.42185263968277953,0.0
0.1,1.410117067452747,0.11173243301139144,0.41453677241285614,0.0
0.105,1.4017074814409582,0.12168698502011187,0.4069795968139833,0.0
0.11,1.3929562197713956,0.13197337324764113,0.39919405424915166,0.0
0.115,1.3838676827361192,0.1425799296983677,0.3911933006143422,0.0
0.12,1.374446268474494,0.1534949904283417,0.3829906930308886,0.0
0.125,1.364696378024521,0.16470688915584006,0.3745997830381904,0.0
0.13,1.3546224088779986,0.17620396046843056,0.3660342991005723,0.0
0.135,1.3442287614999322,0.18797454036908978,0.35730814153257473,0.0
0.14,1.3335198353022824,0.20000696054044792,0.3484353656772927,0.0
0.145,1.32250002909064,0.21228955968418078,0.33943017141456333,0.0
0.15,1.311173742808504,0.22481066761605273,0.33030688944485154,0.0
0.155,1.2995453751936763,0.23755862344762715,0.32107996796621086,0.0
0.16,1.2876193257742394,0.2505217584493201,0.31176395725902095,0.0
0.165,1.2753999945528718,0.26368840875514105,0.30237349597467,0.0
0.17,1.262891779546789,0.27704690913708224,0.29292329111562787,0.0
0.175,1.25009908104815,0.29058559359413383,0.28342810458626166,0.0
0.18,1.2370262971915844,0.30429279587825764,0.2739027300256991,0.0
0.185,1.2236778295299213,0.31815685262311755,0.26436197876799006,0.0
0.19,1.2100580750153473,0.33216609757959276,0.25482064905352253,0.0
0.195,1.1961714339800196,0.34630886294773283,0.2452935107941292,0.0
0.2,1.1820223060042425,0.3605734885229598,0.23579527937162958,0.0
0.205,1.16761508934632,0.3749483030694307,0.22634058354270414,0.0
0.21,1.152954184503757,0.38942164567965054,0.21694394681454843,0.0
0.215,1.138043990025785,0.4039818479474514,0.20761974839137465,0.0
0.22,1.1228889043768187,0.41861724715983917,0.19838219746133334,0.0
0.225,1.1074933287808388,0.43331617327440775,0.18924529821027236,0.0
0.23,1.0918616615703165,0.4480669669362507,0.18022281577104904,0.0
0.235,1.0759983006524951,0.4628579582230162,0.17132823431241362,0.0
0.24,1.0599076479160672,0.47767748404684723,0.16257472915778437,0.0
0.245,1.0435941008490657,0.49251387667005647,0.15397511500011873,0.0
0.25,1.027062058665488,0.5073554734017655,0.1455418144882008,0.0
0.255,1.0103159213525137,0.5221906060052082,0.13728681076431437,0.0
0.26,0.9933600876933429,0.5370076128137224,0.12922160803007077,0.0
0.265,0.976198957212947,0.551794824613777,0.12135718329807577,0.0
0.27,0.9588369291503731,0.5665405760103717,0.11370394673300921,0.0
0.275,0.9412784025410696,0.5812332046573485,0.1062716977698197,0.0
0.28,0.9235277761966554,0.5958610440413923,0.09906957796712645,0.0
0.285,0.9055894501295852,0.610412427877903,0.09210603161680253,0.0
0.29,0.8874678237719603,0.6248756896968695,0.08538876251999117,0.0
0.295,0.8691672941019315,0.6392391663368743,0.07892469473802266,0.0
0.3,0.8506922631426016,0.6534911908505667,0.07271993693133783,0.0
0.305,0.8320471283541871,0.6676200967920465,0.06677974176634538,0.0
0.31,0.8132362888535699,0.6816142219360661,0.06110848128447066,0.0
0.315,0.7942641445708555,0.6954618987407815,0.055709611565133876,0.0
0.32,0.7751350946237565,0.7091514607853293,0.05058565060224707,0.0
0.325,0.7558535365672634,0.7226712431213729,0.04573815765507461,0.0
0.33,0.7364238709924205,0.7360095810567977,0.041167720002336594,0.0
0.335,0.7168504957384028,0.7491548074410908,0.03687393580535692,0.0
0.34,0.6971378105385386,0.7620952581239374,0.0328554155047347,0.0
0.345,0.67729021396274,0.7748192660686992,0.02910977500018519,0.0
0.35,0.6573121053191799,0.7873151669264281,0.025633646031331114,0.0
0.355,0.6372078836493121,0.7995712947503617,0.022422682834064123,1.4700474372893857e-19
0.36,0.6169819472014229,0.8115759809462892,0.019471576858026474,0.0
0.365,0.5966386955802554,0.8233175645534224,0.016774087575941232,6.057745094810649e-18
0.37,0.5761825273354428,0.8347843754073055,0.01432305417496238,0.0
0.375,0.5556178423812533,0.8459647518859548,0.012110442691835921,0.0
0.38,0.5349490387718713,0.8568470254207654,0.010127367739020787,9.893928237356405e-18
0.385,0.5141805158544995,0.8674195303456143,0.008364142812211206,0.0
0.39,0.49331667298233456,0.8776706048990162,0.006810325009713347,1.3144455235732885e-17
0.395,0.4723619085134674,0.887588578518598,0.005454751508565225,1.6409644926289817e-17
0.4,0.45132062278736085,0.8971617891362567,0.004285607005965364,0.0
0.405,0.43019721405549194,0.9063785697209001,0.003290463739395566,1.2217088232733132e-16
0.41,0.40899608177442415,0.9152272545135968,0.0024563443419007847,2.6629206956883565e-16
0.415,0.3877216248286205,0.9236961798541157,0.0017697794587498983,2.5269752104792603e-16
0.42,0.3663782423223571,0.9317736813906096,0.0012168645100965048,2.5036853057045718e-17
0.425,0.34497033438202174,0.9394480902405936,0.0007833161380850218,1.143097577132051e-18
0.43,0.323502298867972,0.9467077431083671,0.0004545408134248863,0.0
0.435,0.3019785356900503,0.9535409762560328,0.00021569144700728238,0.147093143961364
0.44,0.28040363541133084,0.9599367262104364,5.235716911378141e-05,0.2758953413559363
0.445,0.2587821185687088,0.9658837432876042,-5.0206041231404264e-05,0.35167988600247774
0.45,0.23711887746874366,0.9713720161623597,-0.00010552765036020428,0.38641313320146004
0.455,0.21541922753116935,0.9763930999161822,-0.00012554330353187204,0.39024218143443495
0.46,0.19368890367410685,0.9809402419569064,-0.00012043240350612106,0.37162404209680405
0.465,0.1719340195563897,0.985008403793439,-9.85735461142001e-05,0.33748399606481244
0.47,0.1501610117337676,0.9885941749893987,-6.66160849120967e-05,0.29338702717687876
0.475,0.1283765719211035,0.9916956244603565,-2.962254273219944e-05,0.24371476658658098
0.48,0.10658758993566134,0.9943121049958751,8.738196632274153e-06,0.19183685209162257
0.485,0.08480109416360546,0.9964440376360748,4.597179921095318e-05,0.14027677924122597
0.49,0.06302419690314243,0.9980926836581518,8.052404154823556e-05,0.0908657831779891
0.495,0.041264068569968906,0.9992599178487606,0.00011154716564432121,0.04488426545720278
0.5,0.01952790566015942,0.9999480119311009,0.0001386732170860494,0.003190150416493839
0.505,-0.0021770992357253082,1.0001594331924206,0.00016180269237753286,4.7420286314681855e-17
0.51,-0.02384373988537908,0.9998963773620461,0.00018062838342602916,0.0
0.515,-0.0454648113326033,0.9991613157572219,0.0001951729413676162,2.8845426119622876e-17
0.52,-0.06703310737096163,0.9979567196190764,0.00020550474223779425,0.0
0.525,-0.08854142116173566,0.9962850580676368,0.0002117276807818147,2.815926427385458e-17
0.53,-0.10998254499685098,0.9941488013857283,0.00021397685728441473,2.4726822199752947e-16
0.535,-0.1313492738067657,0.9915504170829437,0.00021240811485845335,2.247609616860774e-16
0.54,-0.15263440137491935,0.9884923737312323,0.00020719523900947223,0.0
0.545,-0.17383071720720072,0.9849771367081401,0.00019851933630454788,9.369188001370842e-17
0.55,-0.19493101469982876,0.9810071718284779,0.00018656843151698688,0.0
0.555,-0.21592808556618548,0.9765849420794157,0.00017152890518423725,5.839077428389494e-17
0.56,-0.23681472101845596,0.9717129093148236,0.00015358331614634402,1.949752930746694e-16
0.565,-0.2575837097378635,0.9663935326062759,0.00013290486092754072,0.0
0.57,-0.27822784128901995,0.9606292685400193,0.00010965560986386791,0.0
0.575,-0.29873999541660007,0.9544228993705225,8.432429687887932e-05,0.03460508520424483
0.58,-0.3191129636352986,0.9477768663894648,5.7034385107845864e-05,0.07760802585537839
0.585,-0.3393395837695323,0.9406937759816917,2.8066247929281474e-05,0.12385373118106795
0.59,-0.35941280706917383,0.9331765562804912,-1.9744635192386895e-06,0.17225399900880417
0.595,-0.37932576437592463,0.9252286498147564,-3.195553186974287e-05,0.22119446133563675
0.6,-0.3990718622750994,0.9168542069443403,-6.000777484105324e-05,0.268361235556535
0.605,-0.41864487312274634,0.9080582851194041,-8.33139876336153e-05,0.31054326997670745
0.61,-0.43803904656001025,0.8988470292022628,-9.791068478304243e-05,0.34340868681253234
0.615,-0.4572492099905634,0.8892278435909736,-9.850592448490403e-05,0.36125696257669654
0.62,-0.47627086195852597,0.8792095084034148,-7.835626100605175e-05,0.3567494412117424
0.625,-0.49510024409301384,0.8688022548986667,-2.919551720426128e-05,0.3206308491015123
0.63,-0.5137343739362366,0.8580177293221016,5.871367370846592e-05,0.24144684813386957
0.635,-0.532171005876918,0.8468688714417756,0.00019641316749252624,0.1052834337459752
0.64,-0.5504084931055762,0.835369602078519,0.0003958623262965144,3.213907710009753e-16
0.645,-0.5684449410454364,0.8235334670052104,0.0006682878345709575,2.2341010643016304e-17
0.65,-0.5862788188188265,0.8113745847043663,0.001025259471398865,1.6974726690648654e-16
0.655,-0.6039085957289771,0.7989070832271667,0.0014779676188010349,1.359787596162463e-16
0.66,-0.62133273999548,0.7861450870750257,0.0020371608490827864,0.0
0.665,-0.6385497201893131,0.7731027062211301,0.0027130893332771855,0.0
0.67,-0.6555580039778306,0.7597940719345324,0.0035154848462752852,9.434258483625836e-18
0.675,-0.6723560587949222,0.7462332992075951,0.004453486551016406,1.7836962371097006e-17
0.68,-0.688942352262404,0.7324345099332986,0.005535616515937036,0.0
0.685,-0.7053153513886721,0.7184118212618115,0.00676973029250294,0.0
0.69,-0.7214735228060929,0.7041793589432086,0.008162989636051998,0.0
0.695,-0.7374153335222822,0.6897512346242474,0.00972181306508979,0.0
0.7,-0.7531392500614722,0.6751415676855465,0.011451860643923117,2.881676822934535e-18
0.705,-0.7686437389023073,0.6603644848492471,0.01335800692742839,0.0
0.71,-0.7839272666531794,0.6454340931694404,0.01544430080028647,0.0
0.715,-0.7989883002587851,0.6303645217476159,0.01771397466504454,0.0
0.72,-0.8138253059816569,0.6151698891005964,0.020169408045633164,0.0
0.725,-0.8284367509094155,0.5998643102375842,0.022812123976911902,0.0
0.73,-0.8428211015666229,0.5844619059253991,0.025642788071912337,0.0
0.735,-0.856976825010632,0.5689767944723272,0.028661203338255614,0.0
0.74,-0.8709023877611051,0.5534230989459397,0.031866316658762495,0.0
0.745,-0.8845962570119039,0.5378149366871449,0.03525622144629881,0.0
0.75,-0.8980568995230506,0.5221664229996441,0.038828170627461356,0.0
0.755,-0.9112827823961314,0.5064916842516731,0.04257859929490748,0.0
0.76,-0.9242723723328212,0.4908048337067138,0.0465031309306323,0.0
0.765,-0.937024136487368,0.4751199989425605,0.050596614193609835,0.0
0.77,-0.9495365416999401,0.4594512895253299,0.054853132654006265,0.0
0.775,-0.9618080549653056,0.4438128280036223,0.05926604821296766,0.0
0.78,-0.973837143169431,0.42821873841031555,0.06382802620636063,0.0
0.785,-0.9856222735301139,0.4126831366845012,0.06853106523976615,0.0
0.79,-0.9971619130430907,0.3972201445019081,0.07336653759182976,0.0
0.795,-1.0084545284404842,0.38184387681643694,0.07832522097664296,0.0
0.8,-1.0194985867498687,0.36656845158590734,0.08339734081410288,0.0
0.805,-1.030292554809777,0.3514079977005736,0.08857261096556335,0.0
0.81,-1.0408349000606831,0.3363766250301763,0.09384026395585932,0.0
0.815,-1.0511240889628994,0.32148846203226866,0.09918910184642882,0.0
0.82,-1.061158588788095,0.3067576199817106,0.10460752666980544,0.0
0.825,-1.070936866047908,0.2921982201687946,0.11008358736192747,0.0
0.83,-1.0804573883424458,0.27782438478339133,0.1156050182766517,0.0
0.835,-1.0897186219940327,0.26365023058190684,0.12115927468244503,0.0
0.84,-1.0987190343094424,0.2496898795864861,0.1267335764597537,0.0
0.845,-1.1074570921808788,0.23595744937929436,0.13231494246932463,0.0
0.85,-1.1159312622673685,0.22246705688644558,0.13789022911059368,0.0
0.855,-1.1241400117574913,0.20923282596248416,0.14344616904093033,0.0
0.86,-1.132081807661565,0.1962688761119495,0.1489694038435161,0.0
0.865,-1.1397551166969917,0.18358932174904719,0.1544465189419768,0.0
0.87,-1.1471584056302877,0.17120828585227535,0.15986408029247046,0.0
0.875,-1.154290142020304,0.15913988844567206,0.16520866631679088,0.0
0.88,-1.161148792066264,0.14739824643869504,0.1704668984512745,0.0
0.885,-1.1677328232106954,0.13599748121773245,0.17562547662986128,0.0
0.89,-1.1740407022090675,0.12495171321732827,0.18067120786419855,0.0
0.895,-1.1800708961018644,0.11427505776801244,0.18559103769155572,0.0
0.9,-1.1858218715256303,0.10398163873036712,0.19037208140211392,0.0
0.905,-1.1912920958429192,0.09408557173142335,0.1950016537335184,0.0
0.91,-1.1964800356952772,0.08460097700785997,0.19946729889899717,0.0
0.915,-1.2013841582388034,0.07554197849741714,0.20375682186331234,0.0
0.92,-1.206002930140446,0.06692268945146065,0.20785831696882306,0.0
0.925,-1.2103348186737095,0.05875723253579901,0.21176020138853668,0.0
0.93,-1.214378290699983,0.05105972748833269,0.21545124488586342,0.0
0.935,-1.2181318131048988,0.043844289491451416,0.21892060275443637,0.0
0.94,-1.2215938531508734,0.037125043169586744,0.222157850233079,0.0
0.945,-1.2247628775474138,0.030916107036573715,0.22515301570559676,0.0
0.95,-1.2276373532513474,0.02523159709986917,0.22789661803841765,0.0
0.955,-1.2302157473319166,0.020085635995653356,0.2303797047077687,0.0
